Harvest Date,latitude,longitude,Area,Harvest Area,yield (kg / ha),Season,Intensity,Latitude,Longitude,variable,api parameter,source dataset,dataset,frequency,detailed_notes
2011-07-15,28.11818,-15.55454,ES705,94.367,2685,SA,D,28.11818,-15.55454,VPD,Derived,NASA POWER,NASA POWER,,VPD = es(T) - ea(Td)   es(T) = 0.6108 * exp(17.27*T/(T+237.3))   (saturation vapor pressure in kPa) ea(Td) = 0.6108 * exp(17.27*Td/(Td+237.3)) (actual vapor pressure in kPa)
2011-07-15,28.11818,-15.55454,ES705,94.367,2685,SA,D,28.11818,-15.55454,Dew Point Temperature,Derived,NASA POWER,NASA POWER,,Dew Point Temperature at 2 meters (°C)
2011-07-15,28.11818,-15.55454,ES705,94.367,2685,SA,D,28.11818,-15.55454,Relative Humidity,RH2M,NASA POWER,NASA POWER,,RH2M stands for Relative Humidity at 2 meters above ground level (%).
2011-07-15,28.11818,-15.55454,ES705,94.367,2685,SA,D,28.11818,-15.55454,Wind Speed,WS2M,NASA POWER,NASA POWER,,WindSpeed = sqrt(u10Â² + v10Â²) (m/s).
2011-07-15,28.11818,-15.55454,ES705,94.367,2685,SA,D,28.11818,-15.55454,fPAR,Fpar_500m,MODIS/061/MOD15A2H (MODIS),MODIS/061/MOD15A2H,,"Fraction of absorbed photosynthetically active radiation, derived from Sentinel-2 surface reflectance."
2011-07-15,28.11818,-15.55454,ES705,94.367,2685,SA,D,28.11818,-15.55454,Skin Temperature,skin_temperature,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,Surface skin temperature from ERA5-Land.
2011-07-15,28.11818,-15.55454,ES705,94.367,2685,SA,D,28.11818,-15.55454,SAVI,Derived,Sentinel-2 (GEE),COPERNICUS/S2,,Soil Adjusted Vegetation Index.
2011-07-15,28.11818,-15.55454,ES705,94.367,2685,SA,D,28.11818,-15.55454,NDRE (Red-Edge NDVI),Derived,Sentinel-2 (GEE),COPERNICUS/S3,,"NDRE = (NIR − RedEdge) / (NIR + RedEdge). Sentinel-2 bands: NIR=B8 (or B8A), Red-Edge=B5/B6/B7. Sensitive to chlorophyll/N status, shown effective for sunflower yield mapping."
2011-07-15,28.11818,-15.55454,ES705,94.367,2685,SA,D,28.11818,-15.55454,Chlorophyll Index Red-Edge (CIrededge),Derived,Sentinel-2 (GEE),COPERNICUS/S4,,"CIre = (NIR / RedEdge) − 1 (e.g., B8/B5 − 1). Tracks canopy chlorophyll; robust for stress detection."
2011-07-15,28.11818,-15.55454,ES705,94.367,2685,SA,D,28.11818,-15.55454,RVI (Radar Vegetation Index),Derived,Sentinel-1 (GEE),COPERNICUS/S1_GRD,,"RVI = 4·VH / (VV + VH) from calibrated σº VV,VH. Useful SAR proxy for structure/biomass without optical data."
2011-07-15,28.11818,-15.55454,ES705,94.367,2685,SA,D,28.11818,-15.55454,Gross Primary Productivity (GPP),Gpp,MOD17A2H(MODIS),MODIS/061/MOD17A2H,,MODIS GPP (500 m) cumulative 8-day product; photosynthetic productivity linked to yield.
2011-07-15,28.11818,-15.55454,ES705,94.367,2685,SA,D,28.11818,-15.55454,Vegetation Condition Index (VCI),Derived,MOD13Q1(MODIS),MODIS/061/MOD13Q1,,VCI = (NDVI_current - NDVI_min) / (NDVI_max - NDVI_min); helpful in monitoring sugarcane health and yield status ResearchGate
2011-07-15,28.11818,-15.55454,ES705,94.367,2685,SA,D,28.11818,-15.55454,S1 VV/VH ratio (linear σ⁰),Derived,Sentinel-1 (GEE),COPERNICUS/S1_GRD,,"Compute from linear backscatter within the harvest window: VV_lin = 10^(VV_dB/10), VH_lin = 10^(VH_dB/10), VV/VH ratio = VV_lin / VH_lin. Useful for canopy structure/moisture."
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,Aspect,aspect,SRTM (GEE),USGS/SRTMGL1_003,,Derived from DEM using terrain() function in Google Earth Engine.
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,ET (Evapotranspiration),ET,MOD16A2 (MODIS),MODIS/006/MOD16A2,,Evapotranspiration (mm/day) from MODIS MOD16A2 dataset.
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,EVI,Derived,Sentinel-2 (GEE),COPERNICUS/S2,,EVI = 2.5 * (NIR - RED) / (NIR + 6*RED - 7.5*BLUE + 1) using Sentinel-2 bands.
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,Elevation,elevation,SRTM (GEE),USGS/SRTMGL1_003,,Elevation values in meters derived from the SRTM DEM dataset.
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,Irrigation,Derived,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,"Irrigation = max(0, PEV - TP) estimated from precipitation and potential evapotranspiration."
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,Total Precipitation,total_precipitation,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,"Total amount of precipitation (rain, snow, etc.) accumulated over a time step."
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,Potential Evaporation,potential_evaporation,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,Amount of water that would evaporate and transpire if sufficient water were available (potential evapotranspiration).
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,LAI,Derived,Sentinel-2 (GEE),COPERNICUS/S2,,"LAI = 3.618 * NDVI - 0.118 (Weiss et al., 2007) calculated from Sentinel-2 NDVI."
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,NDVI,Derived,Sentinel-2 (GEE),COPERNICUS/S2,,NDVI = (NIR - RED) / (NIR + RED) using Sentinel-2 spectral bands.
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,VH,VH_mean,Sentinel-1 (GEE),COPERNICUS/S1_GRD,,"Plant height proxy derived from Sentinel-1 SAR backscatter measurements (VH, VV polarization)."
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,VV,VV_mean,Sentinel-1 (GEE),COPERNICUS/S1_GRD,,"Plant height proxy derived from Sentinel-1 SAR backscatter measurements (VH, VV polarization)."
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,Slope,slope,SRTM (GEE),USGS/SRTMGL1_003,,Derived from DEM using slope function in GEE.
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,Bulk Density (Oven Dry),bdod_0-5cm_mean,ISRIC,projects/soilgrids-isric/bdod_mean,,Mass of dry soil per unit volume
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,Soil Moisture,volumetric_soil_water_layer_1,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,Volumetric soil moisture in the top 0â€“10 cm layer (mÂ³/mÂ³).
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,Soil Organic Carbon,ocd_0-5cm_mean,ISRIC,projects/soilgrids-isric/ocd_mean,,Soil organic carbon content (g/kg) from SoilGrids dataset.
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,Soil Organic Carbon,ocd_5-15cm_mean,ISRIC,projects/soilgrids-isric/ocd_mean,,Soil organic carbon content (g/kg) from SoilGrids dataset.
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,Soil Organic Carbon,ocd_15-30cm_mean,ISRIC,projects/soilgrids-isric/ocd_mean,,Soil organic carbon content (g/kg) from SoilGrids dataset.
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,Soil Temperature,soil_temperature_level_1,ERA5-Land,ECMWF/ERA5_LAND/HOURLY,,Soil temperature at depth level 1 (Â°C).
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,Soil Texture,sand_0-5cm_mean,ISRIC,projects/soilgrids-isric/sand_mean,,"Percentage composition of sand, silt, and clay in the soil."
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,Soil Texture,silt_0-5cm_mean,ISRIC,projects/soilgrids-isric/silt_mean,,"Percentage composition of sand, silt, and clay in the soil."
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,Soil Texture,clay_0-5cm_mean,ISRIC,projects/soilgrids-isric/clay_mean,,"Percentage composition of sand, silt, and clay in the soil."
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,Soil pH,phh2o_0-5cm_mean,ISRIC,projects/soilgrids-isric/phh2o_mean,,Soil pH measured in Hâ‚‚O solution (0â€“5 cm).
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,Soil Nitrogen,nitrogen_0-5cm_mean,ISRIC,projects/soilgrids-isric/nitrogen_mean,,Amount of nitrogen in soil
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,Solar Radiation,ALLSKY_SFC_SW_DWN,NASA POWER,NASA POWER,,Downwelling shortwave radiation (MJ/mÂ²/day).
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,Tavg,T2M,NASA POWER,NASA POWER,,Mean daily temperature (Tmax + Tmin)/2 (Â°C).
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,Tmax,T2M_MAX,NASA POWER,NASA POWER,,Daily maximum temperature (Â°C).
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,Tmin,T2M_MIN,NASA POWER,NASA POWER,,Daily minimum temperature (Â°C).
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,DTR,Derived,NASA POWER,NASA POWER,,Diurnal Temperature Range  DTR=Tmax−Tmin ​
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,VPD,Derived,NASA POWER,NASA POWER,,VPD = es(T) - ea(Td)   es(T) = 0.6108 * exp(17.27*T/(T+237.3))   (saturation vapor pressure in kPa) ea(Td) = 0.6108 * exp(17.27*Td/(Td+237.3)) (actual vapor pressure in kPa)
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,Dew Point Temperature,Derived,NASA POWER,NASA POWER,,Dew Point Temperature at 2 meters (°C)
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,Relative Humidity,RH2M,NASA POWER,NASA POWER,,RH2M stands for Relative Humidity at 2 meters above ground level (%).
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,Wind Speed,WS2M,NASA POWER,NASA POWER,,WindSpeed = sqrt(u10Â² + v10Â²) (m/s).
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,fPAR,Fpar_500m,MODIS/061/MOD15A2H (MODIS),MODIS/061/MOD15A2H,,"Fraction of absorbed photosynthetically active radiation, derived from Sentinel-2 surface reflectance."
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,Skin Temperature,skin_temperature,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,Surface skin temperature from ERA5-Land.
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,SAVI,Derived,Sentinel-2 (GEE),COPERNICUS/S2,,Soil Adjusted Vegetation Index.
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,NDRE (Red-Edge NDVI),Derived,Sentinel-2 (GEE),COPERNICUS/S3,,"NDRE = (NIR − RedEdge) / (NIR + RedEdge). Sentinel-2 bands: NIR=B8 (or B8A), Red-Edge=B5/B6/B7. Sensitive to chlorophyll/N status, shown effective for sunflower yield mapping."
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,Chlorophyll Index Red-Edge (CIrededge),Derived,Sentinel-2 (GEE),COPERNICUS/S4,,"CIre = (NIR / RedEdge) − 1 (e.g., B8/B5 − 1). Tracks canopy chlorophyll; robust for stress detection."
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,RVI (Radar Vegetation Index),Derived,Sentinel-1 (GEE),COPERNICUS/S1_GRD,,"RVI = 4·VH / (VV + VH) from calibrated σº VV,VH. Useful SAR proxy for structure/biomass without optical data."
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,Gross Primary Productivity (GPP),Gpp,MOD17A2H(MODIS),MODIS/061/MOD17A2H,,MODIS GPP (500 m) cumulative 8-day product; photosynthetic productivity linked to yield.
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,Vegetation Condition Index (VCI),Derived,MOD13Q1(MODIS),MODIS/061/MOD13Q1,,VCI = (NDVI_current - NDVI_min) / (NDVI_max - NDVI_min); helpful in monitoring sugarcane health and yield status ResearchGate
2011-07-15,28.47143,-16.54286,ES709,388.575,2334,SA,D,28.47143,-16.54286,S1 VV/VH ratio (linear σ⁰),Derived,Sentinel-1 (GEE),COPERNICUS/S1_GRD,,"Compute from linear backscatter within the harvest window: VV_lin = 10^(VV_dB/10), VH_lin = 10^(VH_dB/10), VV/VH ratio = VV_lin / VH_lin. Useful for canopy structure/moisture."
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,Aspect,aspect,SRTM (GEE),USGS/SRTMGL1_003,,Derived from DEM using terrain() function in Google Earth Engine.
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,ET (Evapotranspiration),ET,MOD16A2 (MODIS),MODIS/006/MOD16A2,,Evapotranspiration (mm/day) from MODIS MOD16A2 dataset.
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,EVI,Derived,Sentinel-2 (GEE),COPERNICUS/S2,,EVI = 2.5 * (NIR - RED) / (NIR + 6*RED - 7.5*BLUE + 1) using Sentinel-2 bands.
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,Elevation,elevation,SRTM (GEE),USGS/SRTMGL1_003,,Elevation values in meters derived from the SRTM DEM dataset.
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,Irrigation,Derived,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,"Irrigation = max(0, PEV - TP) estimated from precipitation and potential evapotranspiration."
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,Total Precipitation,total_precipitation,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,"Total amount of precipitation (rain, snow, etc.) accumulated over a time step."
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,Potential Evaporation,potential_evaporation,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,Amount of water that would evaporate and transpire if sufficient water were available (potential evapotranspiration).
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,LAI,Derived,Sentinel-2 (GEE),COPERNICUS/S2,,"LAI = 3.618 * NDVI - 0.118 (Weiss et al., 2007) calculated from Sentinel-2 NDVI."
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,NDVI,Derived,Sentinel-2 (GEE),COPERNICUS/S2,,NDVI = (NIR - RED) / (NIR + RED) using Sentinel-2 spectral bands.
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,VH,VH_mean,Sentinel-1 (GEE),COPERNICUS/S1_GRD,,"Plant height proxy derived from Sentinel-1 SAR backscatter measurements (VH, VV polarization)."
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,VV,VV_mean,Sentinel-1 (GEE),COPERNICUS/S1_GRD,,"Plant height proxy derived from Sentinel-1 SAR backscatter measurements (VH, VV polarization)."
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,Slope,slope,SRTM (GEE),USGS/SRTMGL1_003,,Derived from DEM using slope function in GEE.
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,Bulk Density (Oven Dry),bdod_0-5cm_mean,ISRIC,projects/soilgrids-isric/bdod_mean,,Mass of dry soil per unit volume
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,Soil Moisture,volumetric_soil_water_layer_1,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,Volumetric soil moisture in the top 0â€“10 cm layer (mÂ³/mÂ³).
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,Soil Organic Carbon,ocd_0-5cm_mean,ISRIC,projects/soilgrids-isric/ocd_mean,,Soil organic carbon content (g/kg) from SoilGrids dataset.
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,Soil Organic Carbon,ocd_5-15cm_mean,ISRIC,projects/soilgrids-isric/ocd_mean,,Soil organic carbon content (g/kg) from SoilGrids dataset.
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,Soil Organic Carbon,ocd_15-30cm_mean,ISRIC,projects/soilgrids-isric/ocd_mean,,Soil organic carbon content (g/kg) from SoilGrids dataset.
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,Soil Temperature,soil_temperature_level_1,ERA5-Land,ECMWF/ERA5_LAND/HOURLY,,Soil temperature at depth level 1 (Â°C).
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,Soil Texture,sand_0-5cm_mean,ISRIC,projects/soilgrids-isric/sand_mean,,"Percentage composition of sand, silt, and clay in the soil."
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,Soil Texture,silt_0-5cm_mean,ISRIC,projects/soilgrids-isric/silt_mean,,"Percentage composition of sand, silt, and clay in the soil."
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,Soil Texture,clay_0-5cm_mean,ISRIC,projects/soilgrids-isric/clay_mean,,"Percentage composition of sand, silt, and clay in the soil."
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,Soil pH,phh2o_0-5cm_mean,ISRIC,projects/soilgrids-isric/phh2o_mean,,Soil pH measured in Hâ‚‚O solution (0â€“5 cm).
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,Soil Nitrogen,nitrogen_0-5cm_mean,ISRIC,projects/soilgrids-isric/nitrogen_mean,,Amount of nitrogen in soil
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,Solar Radiation,ALLSKY_SFC_SW_DWN,NASA POWER,NASA POWER,,Downwelling shortwave radiation (MJ/mÂ²/day).
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,Tavg,T2M,NASA POWER,NASA POWER,,Mean daily temperature (Tmax + Tmin)/2 (Â°C).
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,Tmax,T2M_MAX,NASA POWER,NASA POWER,,Daily maximum temperature (Â°C).
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,Tmin,T2M_MIN,NASA POWER,NASA POWER,,Daily minimum temperature (Â°C).
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,DTR,Derived,NASA POWER,NASA POWER,,Diurnal Temperature Range  DTR=Tmax−Tmin ​
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,VPD,Derived,NASA POWER,NASA POWER,,VPD = es(T) - ea(Td)   es(T) = 0.6108 * exp(17.27*T/(T+237.3))   (saturation vapor pressure in kPa) ea(Td) = 0.6108 * exp(17.27*Td/(Td+237.3)) (actual vapor pressure in kPa)
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,Dew Point Temperature,Derived,NASA POWER,NASA POWER,,Dew Point Temperature at 2 meters (°C)
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,Relative Humidity,RH2M,NASA POWER,NASA POWER,,RH2M stands for Relative Humidity at 2 meters above ground level (%).
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,Wind Speed,WS2M,NASA POWER,NASA POWER,,WindSpeed = sqrt(u10Â² + v10Â²) (m/s).
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,fPAR,Fpar_500m,MODIS/061/MOD15A2H (MODIS),MODIS/061/MOD15A2H,,"Fraction of absorbed photosynthetically active radiation, derived from Sentinel-2 surface reflectance."
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,Skin Temperature,skin_temperature,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,Surface skin temperature from ERA5-Land.
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,SAVI,Derived,Sentinel-2 (GEE),COPERNICUS/S2,,Soil Adjusted Vegetation Index.
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,NDRE (Red-Edge NDVI),Derived,Sentinel-2 (GEE),COPERNICUS/S3,,"NDRE = (NIR − RedEdge) / (NIR + RedEdge). Sentinel-2 bands: NIR=B8 (or B8A), Red-Edge=B5/B6/B7. Sensitive to chlorophyll/N status, shown effective for sunflower yield mapping."
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,Chlorophyll Index Red-Edge (CIrededge),Derived,Sentinel-2 (GEE),COPERNICUS/S4,,"CIre = (NIR / RedEdge) − 1 (e.g., B8/B5 − 1). Tracks canopy chlorophyll; robust for stress detection."
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,RVI (Radar Vegetation Index),Derived,Sentinel-1 (GEE),COPERNICUS/S1_GRD,,"RVI = 4·VH / (VV + VH) from calibrated σº VV,VH. Useful SAR proxy for structure/biomass without optical data."
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,Gross Primary Productivity (GPP),Gpp,MOD17A2H(MODIS),MODIS/061/MOD17A2H,,MODIS GPP (500 m) cumulative 8-day product; photosynthetic productivity linked to yield.
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,Vegetation Condition Index (VCI),Derived,MOD13Q1(MODIS),MODIS/061/MOD13Q1,,VCI = (NDVI_current - NDVI_min) / (NDVI_max - NDVI_min); helpful in monitoring sugarcane health and yield status ResearchGate
2011-07-15,28.7,-18.0,ES707,23.329,2334,SA,D,28.7,-18.0,S1 VV/VH ratio (linear σ⁰),Derived,Sentinel-1 (GEE),COPERNICUS/S1_GRD,,"Compute from linear backscatter within the harvest window: VV_lin = 10^(VV_dB/10), VH_lin = 10^(VH_dB/10), VV/VH ratio = VV_lin / VH_lin. Useful for canopy structure/moisture."
2011-07-15,36.59786,-5.94015,ES612,3377.0,9659,SA,D,36.59786,-5.94015,Aspect,aspect,SRTM (GEE),USGS/SRTMGL1_003,,Derived from DEM using terrain() function in Google Earth Engine.
2011-07-15,36.59786,-5.94015,ES612,3377.0,9659,SA,D,36.59786,-5.94015,ET (Evapotranspiration),ET,MOD16A2 (MODIS),MODIS/006/MOD16A2,,Evapotranspiration (mm/day) from MODIS MOD16A2 dataset.
2011-07-15,36.59786,-5.94015,ES612,3377.0,9659,SA,D,36.59786,-5.94015,EVI,Derived,Sentinel-2 (GEE),COPERNICUS/S2,,EVI = 2.5 * (NIR - RED) / (NIR + 6*RED - 7.5*BLUE + 1) using Sentinel-2 bands.
2011-07-15,36.59786,-5.94015,ES612,3377.0,9659,SA,D,36.59786,-5.94015,Elevation,elevation,SRTM (GEE),USGS/SRTMGL1_003,,Elevation values in meters derived from the SRTM DEM dataset.
2011-07-15,36.59786,-5.94015,ES612,3377.0,9659,SA,D,36.59786,-5.94015,Irrigation,Derived,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,"Irrigation = max(0, PEV - TP) estimated from precipitation and potential evapotranspiration."
2011-07-15,36.59786,-5.94015,ES612,3377.0,9659,SA,D,36.59786,-5.94015,Total Precipitation,total_precipitation,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,"Total amount of precipitation (rain, snow, etc.) accumulated over a time step."
2011-07-15,36.59786,-5.94015,ES612,3377.0,9659,SA,D,36.59786,-5.94015,Potential Evaporation,potential_evaporation,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,Amount of water that would evaporate and transpire if sufficient water were available (potential evapotranspiration).
2011-07-15,36.59786,-5.94015,ES612,3377.0,9659,SA,D,36.59786,-5.94015,LAI,Derived,Sentinel-2 (GEE),COPERNICUS/S2,,"LAI = 3.618 * NDVI - 0.118 (Weiss et al., 2007) calculated from Sentinel-2 NDVI."
2011-07-15,36.59786,-5.94015,ES612,3377.0,9659,SA,D,36.59786,-5.94015,NDVI,Derived,Sentinel-2 (GEE),COPERNICUS/S2,,NDVI = (NIR - RED) / (NIR + RED) using Sentinel-2 spectral bands.
2011-07-15,36.59786,-5.94015,ES612,3377.0,9659,SA,D,36.59786,-5.94015,VH,VH_mean,Sentinel-1 (GEE),COPERNICUS/S1_GRD,,"Plant height proxy derived from Sentinel-1 SAR backscatter measurements (VH, VV polarization)."
2011-07-15,36.59786,-5.94015,ES612,3377.0,9659,SA,D,36.59786,-5.94015,VV,VV_mean,Sentinel-1 (GEE),COPERNICUS/S1_GRD,,"Plant height proxy derived from Sentinel-1 SAR backscatter measurements (VH, VV polarization)."
2011-07-15,36.59786,-5.94015,ES612,3377.0,9659,SA,D,36.59786,-5.94015,Slope,slope,SRTM (GEE),USGS/SRTMGL1_003,,Derived from DEM using slope function in GEE.
2011-07-15,36.59786,-5.94015,ES612,3377.0,9659,SA,D,36.59786,-5.94015,Bulk Density (Oven Dry),bdod_0-5cm_mean,ISRIC,projects/soilgrids-isric/bdod_mean,,Mass of dry soil per unit volume
2011-07-15,36.59786,-5.94015,ES612,3377.0,9659,SA,D,36.59786,-5.94015,Soil Moisture,volumetric_soil_water_layer_1,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,Volumetric soil moisture in the top 0â€“10 cm layer (mÂ³/mÂ³).
2011-07-15,36.59786,-5.94015,ES612,3377.0,9659,SA,D,36.59786,-5.94015,Soil Organic Carbon,ocd_0-5cm_mean,ISRIC,projects/soilgrids-isric/ocd_mean,,Soil organic carbon content (g/kg) from SoilGrids dataset.
2011-07-15,36.59786,-5.94015,ES612,3377.0,9659,SA,D,36.59786,-5.94015,Soil Organic Carbon,ocd_5-15cm_mean,ISRIC,projects/soilgrids-isric/ocd_mean,,Soil organic carbon content (g/kg) from SoilGrids dataset.
2011-07-15,36.59786,-5.94015,ES612,3377.0,9659,SA,D,36.59786,-5.94015,Soil Organic Carbon,ocd_15-30cm_mean,ISRIC,projects/soilgrids-isric/ocd_mean,,Soil organic carbon content (g/kg) from SoilGrids dataset.
2011-07-15,36.59786,-5.94015,ES612,3377.0,9659,SA,D,36.59786,-5.94015,Soil Temperature,soil_temperature_level_1,ERA5-Land,ECMWF/ERA5_LAND/HOURLY,,Soil temperature at depth level 1 (Â°C).
2011-07-15,36.59786,-5.94015,ES612,3377.0,9659,SA,D,36.59786,-5.94015,Soil Texture,sand_0-5cm_mean,ISRIC,projects/soilgrids-isric/sand_mean,,"Percentage composition of sand, silt, and clay in the soil."
