date,ALLSKY_SFC_SW_DWN,RH2M,T2M,T2M_MAX,T2M_MIN,WS2M,latitude,longitude,DEW POINT TEMPERATURE,DTR,VPD
2022-03-22,15.4,82.6,27.56,31.49,25.1,2.14,10.387619,105.243467,24.32340394492977,6.389999999999997,0.6410445578849414
2022-03-24,24.11,76.97,28.78,33.47,24.84,1.73,10.389374,105.169781,24.327700405379016,8.629999999999999,0.9108437745051863
2022-07-14,18.62,89.66,26.65,29.19,24.7,3.22,10.389374,105.169781,24.80498046868136,4.490000000000002,0.3611537133149726
2022-03-24,24.11,76.97,28.78,33.47,24.84,1.73,10.389594,105.147461,24.327700405379016,8.629999999999999,0.9108437745051863
2022-07-15,15.33,91.48,26.9,29.78,24.82,2.56,10.390554,105.336857,25.389900624500665,4.960000000000001,0.30198941235292953
2022-03-25,24.32,79.93,28.43,34.02,24.91,1.94,10.391149,105.359279,24.62031587446449,9.110000000000003,0.7778342294886329
2022-07-15,15.33,91.48,26.9,29.78,24.82,2.56,10.391149,105.359279,25.389900624500665,4.960000000000001,0.30198941235292953
2022-07-14,18.62,89.66,26.65,29.19,24.7,3.22,10.391295,105.178235,24.80498046868136,4.490000000000002,0.3611537133149726
2022-03-25,24.32,79.93,28.43,34.02,24.91,1.94,10.391491,105.34899,24.62031587446449,9.110000000000003,0.7778342294886329
2022-07-15,15.33,91.48,26.9,29.78,24.82,2.56,10.391491,105.34899,25.389900624500665,4.960000000000001,0.30198941235292953
2022-03-24,24.11,76.97,28.78,33.47,24.84,1.73,10.391781,105.161155,24.327700405379016,8.629999999999999,0.9108437745051863
2022-07-14,18.62,89.66,26.65,29.19,24.7,3.22,10.391781,105.161155,24.80498046868136,4.490000000000002,0.3611537133149726
2022-07-19,16.3,91.98,27.29,29.64,25.65,3.01,10.392248,105.227502,25.86766694000002,3.990000000000002,0.29084132425575615
2022-03-24,24.11,76.97,28.78,33.47,24.84,1.73,10.394341,105.126836,24.327700405379016,8.629999999999999,0.9108437745051863
2022-03-22,15.4,82.6,27.56,31.49,25.1,2.14,10.394517,105.260713,24.32340394492977,6.389999999999997,0.6410445578849414
2022-07-19,16.3,91.98,27.29,29.64,25.65,3.01,10.394517,105.260713,25.86766694000002,3.990000000000002,0.29084132425575615
2022-03-24,24.11,76.97,28.78,33.47,24.84,1.73,10.395094,105.169245,24.327700405379016,8.629999999999999,0.9108437745051863
2022-07-14,18.62,89.66,26.65,29.19,24.7,3.22,10.395094,105.169245,24.80498046868136,4.490000000000002,0.3611537133149726
2022-03-22,15.4,82.6,27.56,31.49,25.1,2.14,10.395256,105.268561,24.32340394492977,6.389999999999997,0.6410445578849414
2022-03-24,24.11,76.97,28.78,33.47,24.84,1.73,10.395734,105.143745,24.327700405379016,8.629999999999999,0.9108437745051863
2022-07-14,18.62,89.66,26.65,29.19,24.7,3.22,10.395734,105.143745,24.80498046868136,4.490000000000002,0.3611537133149726
2022-03-24,24.11,76.97,28.78,33.47,24.84,1.73,10.396044,105.180167,24.327700405379016,8.629999999999999,0.9108437745051863
2022-07-14,18.62,89.66,26.65,29.19,24.7,3.22,10.396044,105.180167,24.80498046868136,4.490000000000002,0.3611537133149726
2022-03-27,20.9,80.68,28.46,32.71,24.45,1.42,10.396712,105.324921,24.806145378787576,8.260000000000002,0.7500718666110526
2022-07-17,17.45,92.4,26.84,29.26,24.93,2.67,10.396712,105.324921,25.499338377702127,4.330000000000002,0.26843273583585586
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.396951,105.281083,25.006220070936045,7.27,0.7532338983974283
2022-07-17,17.45,91.4,26.96,29.13,25.28,2.6,10.396951,105.281083,25.43446017358027,3.849999999999998,0.30590044970022406
2022-03-22,15.4,82.6,27.56,31.49,25.1,2.14,10.399256,105.204494,24.32340394492977,6.389999999999997,0.6410445578849414
2022-03-25,24.32,79.93,28.43,34.02,24.91,1.94,10.399353,105.356462,24.62031587446449,9.110000000000003,0.7778342294886329
2022-07-15,15.33,91.48,26.9,29.78,24.82,2.56,10.399353,105.356462,25.389900624500665,4.960000000000001,0.30198941235292953
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.399444,105.118528,25.006220070936045,7.27,0.7532338983974283
2022-07-26,19.02,87.93,27.42,30.68,24.93,1.28,10.399444,105.118528,25.235711886270494,5.75,0.44105463235345804
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.399645,105.141286,25.006220070936045,7.27,0.7532338983974283
2022-07-26,19.02,87.93,27.42,30.68,24.93,1.28,10.399645,105.141286,25.235711886270494,5.75,0.44105463235345804
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.400025,105.152916,25.006220070936045,7.27,0.7532338983974283
2022-03-25,24.32,79.93,28.43,34.02,24.91,1.94,10.400189,105.331053,24.62031587446449,9.110000000000003,0.7778342294886329
2022-03-26,25.27,72.53,29.39,34.49,24.94,1.18,10.400449,105.171793,23.923026939473232,9.55,1.125403854694864
2022-07-20,6.87,92.59,26.64,28.64,25.02,2.61,10.400449,105.171793,25.335976457808076,3.620000000000001,0.25866298156386003
2022-03-26,25.27,72.53,29.39,34.49,24.94,1.18,10.402793,105.189574,23.923026939473232,9.55,1.125403854694864
2022-03-22,15.4,82.6,27.56,31.49,25.1,2.14,10.402927,105.235656,24.32340394492977,6.389999999999997,0.6410445578849414
2022-07-19,16.3,91.98,27.29,29.64,25.65,3.01,10.402927,105.235656,25.86766694000002,3.990000000000002,0.29084132425575615
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.403175,105.123726,25.006220070936045,7.27,0.7532338983974283
2022-07-26,19.02,87.93,27.42,30.68,24.93,1.28,10.403175,105.123726,25.235711886270494,5.75,0.44105463235345804
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.40466,105.311554,25.006220070936045,7.27,0.7532338983974283
2022-03-22,15.4,82.6,27.56,31.49,25.1,2.14,10.404721,105.258428,24.32340394492977,6.389999999999997,0.6410445578849414
2022-07-19,16.3,91.98,27.29,29.64,25.65,3.01,10.404721,105.258428,25.86766694000002,3.990000000000002,0.29084132425575615
2022-03-26,25.27,72.53,29.39,34.49,24.94,1.18,10.405702,105.208668,23.923026939473232,9.55,1.125403854694864
2022-03-25,24.32,79.93,28.43,34.02,24.91,1.94,10.405902,105.36283,24.62031587446449,9.110000000000003,0.7778342294886329
2022-07-15,15.33,91.48,26.9,29.78,24.82,2.56,10.405902,105.36283,25.389900624500665,4.960000000000001,0.30198941235292953
2022-03-22,15.4,82.6,27.56,31.49,25.1,2.14,10.406199,105.248616,24.32340394492977,6.389999999999997,0.6410445578849414
2022-07-19,16.3,91.98,27.29,29.64,25.65,3.01,10.406199,105.248616,25.86766694000002,3.990000000000002,0.29084132425575615
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.406597,105.221367,25.006220070936045,7.27,0.7532338983974283
2022-07-28,19.71,85.56,27.6,30.48,25.14,1.61,10.406597,105.221367,24.952783099635962,5.34,0.5332377150662087
2022-07-28,19.71,85.56,27.6,30.48,25.14,1.61,10.407515,105.229231,24.952783099635962,5.34,0.5332377150662087
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.407581,105.1521,25.006220070936045,7.27,0.7532338983974283
2022-07-26,19.02,87.93,27.42,30.68,24.93,1.28,10.407581,105.1521,25.235711886270494,5.75,0.44105463235345804
2022-07-26,19.02,87.93,27.42,30.68,24.93,1.28,10.407982,105.123304,25.235711886270494,5.75,0.44105463235345804
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.408003,105.139183,25.006220070936045,7.27,0.7532338983974283
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.408214,105.131329,25.006220070936045,7.27,0.7532338983974283
2022-07-26,19.02,87.93,27.42,30.68,24.93,1.28,10.408214,105.131329,25.235711886270494,5.75,0.44105463235345804
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.409187,105.288345,25.006220070936045,7.27,0.7532338983974283
2022-07-15,15.33,91.48,26.9,29.78,24.82,2.56,10.409367,105.355252,25.389900624500665,4.960000000000001,0.30198941235292953
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.410742,105.220616,25.006220070936045,7.27,0.7532338983974283
2022-07-28,19.71,85.56,27.6,30.48,25.14,1.61,10.410742,105.220616,24.952783099635962,5.34,0.5332377150662087
2022-03-25,24.32,79.93,28.43,34.02,24.91,1.94,10.411649,105.370659,24.62031587446449,9.110000000000003,0.7778342294886329
2022-03-26,25.27,72.53,29.39,34.49,24.94,1.18,10.412311,105.176834,23.923026939473232,9.55,1.125403854694864
2022-07-20,6.87,92.59,26.64,28.64,25.02,2.61,10.412311,105.176834,25.335976457808076,3.620000000000001,0.25866298156386003
2022-03-25,24.32,79.93,28.43,34.02,24.91,1.94,10.412537,105.321768,24.62031587446449,9.110000000000003,0.7778342294886329
2022-07-28,19.71,85.56,27.6,30.48,25.14,1.61,10.412925,105.251545,24.952783099635962,5.34,0.5332377150662087
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.413742,105.22261,25.006220070936045,7.27,0.7532338983974283
2022-07-28,19.71,85.56,27.6,30.48,25.14,1.61,10.413742,105.22261,24.952783099635962,5.34,0.5332377150662087
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.413908,105.234515,25.006220070936045,7.27,0.7532338983974283
2022-07-28,19.71,85.56,27.6,30.48,25.14,1.61,10.413908,105.234515,24.952783099635962,5.34,0.5332377150662087
2022-03-26,25.27,72.53,29.39,34.49,24.94,1.18,10.414226,105.195214,23.923026939473232,9.55,1.125403854694864
2022-07-26,19.02,87.93,27.42,30.68,24.93,1.28,10.414613,105.125615,25.235711886270494,5.75,0.44105463235345804
2022-07-17,17.45,92.4,26.84,29.26,24.93,2.67,10.415137,105.316832,25.499338377702127,4.330000000000002,0.26843273583585586
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.415236,105.156765,25.006220070936045,7.27,0.7532338983974283
2022-07-26,19.02,87.93,27.42,30.68,24.93,1.28,10.415236,105.156765,25.235711886270494,5.75,0.44105463235345804
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.41636,105.142144,25.006220070936045,7.27,0.7532338983974283
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.417011,105.261676,25.006220070936045,7.27,0.7532338983974283
2022-07-28,19.71,85.56,27.6,30.48,25.14,1.61,10.417011,105.261676,24.952783099635962,5.34,0.5332377150662087
2022-03-26,25.27,72.53,29.39,34.49,24.94,1.18,10.417324,105.208881,23.923026939473232,9.55,1.125403854694864
2022-07-20,6.87,92.59,26.64,28.64,25.02,2.61,10.417324,105.208881,25.335976457808076,3.620000000000001,0.25866298156386003
2022-03-25,24.32,79.93,28.43,34.02,24.91,1.94,10.417429,105.363577,24.62031587446449,9.110000000000003,0.7778342294886329
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.419552,105.116409,25.006220070936045,7.27,0.7532338983974283
2022-07-26,19.02,87.93,27.42,30.68,24.93,1.28,10.419552,105.116409,25.235711886270494,5.75,0.44105463235345804
2022-03-25,24.32,79.29,28.88,34.16,25.29,1.97,10.419561,105.277369,24.922375101044477,8.869999999999997,0.823840279763745
2022-07-15,15.33,90.06,27.15,29.75,25.4,2.68,10.419561,105.277369,25.37304309839621,4.350000000000001,0.35752549714924664
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.420174,105.16361,25.006220070936045,7.27,0.7532338983974283
2022-07-26,19.02,87.93,27.42,30.68,24.93,1.28,10.420174,105.16361,25.235711886270494,5.75,0.44105463235345804
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.420483,105.223648,25.006220070936045,7.27,0.7532338983974283
2022-07-28,19.71,85.56,27.6,30.48,25.14,1.61,10.420483,105.223648,24.952783099635962,5.34,0.5332377150662087
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.420702,105.15698,25.006220070936045,7.27,0.7532338983974283
2022-07-15,15.33,90.06,27.15,29.75,25.4,2.68,10.420981,105.295797,25.37304309839621,4.350000000000001,0.35752549714924664
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.421066,105.136822,25.006220070936045,7.27,0.7532338983974283
2022-07-26,19.02,87.93,27.42,30.68,24.93,1.28,10.421066,105.136822,25.235711886270494,5.75,0.44105463235345804
2022-07-17,17.45,91.4,26.96,29.13,25.28,2.6,10.421158,105.237197,25.43446017358027,3.849999999999998,0.30590044970022406
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.422463,105.151846,25.006220070936045,7.27,0.7532338983974283
2022-07-26,19.02,87.93,27.42,30.68,24.93,1.28,10.422463,105.151846,25.235711886270494,5.75,0.44105463235345804
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.42324,105.126544,25.006220070936045,7.27,0.7532338983974283
2022-07-26,19.02,87.93,27.42,30.68,24.93,1.28,10.42324,105.126544,25.235711886270494,5.75,0.44105463235345804
2022-03-26,25.27,72.53,29.39,34.49,24.94,1.18,10.426155,105.176598,23.923026939473232,9.55,1.125403854694864
2022-07-20,6.87,92.59,26.64,28.64,25.02,2.61,10.426155,105.176598,25.335976457808076,3.620000000000001,0.25866298156386003
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.426536,105.115181,25.006220070936045,7.27,0.7532338983974283
2022-03-26,25.27,72.53,29.39,34.49,24.94,1.18,10.427104,105.210954,23.923026939473232,9.55,1.125403854694864
2022-07-20,6.87,92.59,26.64,28.64,25.02,2.61,10.427104,105.210954,25.335976457808076,3.620000000000001,0.25866298156386003
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.428426,105.156744,25.006220070936045,7.27,0.7532338983974283
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.429142,105.151556,25.006220070936045,7.27,0.7532338983974283
2022-07-26,19.02,87.93,27.42,30.68,24.93,1.28,10.429142,105.151556,25.235711886270494,5.75,0.44105463235345804
2022-07-26,19.02,87.93,27.42,30.68,24.93,1.28,10.429212,105.141436,25.235711886270494,5.75,0.44105463235345804
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.429339,105.125493,25.006220070936045,7.27,0.7532338983974283
2022-07-26,19.02,87.93,27.42,30.68,24.93,1.28,10.429339,105.125493,25.235711886270494,5.75,0.44105463235345804
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.430085,105.221996,25.006220070936045,7.27,0.7532338983974283
2022-07-28,19.71,85.56,27.6,30.48,25.14,1.61,10.430085,105.221996,24.952783099635962,5.34,0.5332377150662087
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.43062,105.165627,25.006220070936045,7.27,0.7532338983974283
2022-07-26,19.02,87.93,27.42,30.68,24.93,1.28,10.43062,105.165627,25.235711886270494,5.75,0.44105463235345804
2022-03-20,20.78,72.28,29.09,35.35,24.88,2.26,10.430707,105.315671,23.577744259819237,10.470000000000002,1.1161620132719434
2022-07-28,19.71,85.56,27.6,30.48,25.14,1.61,10.432459,105.260003,24.952783099635962,5.34,0.5332377150662087
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.433791,105.231265,25.006220070936045,7.27,0.7532338983974283
2022-03-25,24.32,79.29,28.88,34.16,25.29,1.97,10.434116,105.27315,24.922375101044477,8.869999999999997,0.823840279763745
2022-03-20,20.78,72.28,29.09,35.35,24.88,2.26,10.434624,105.327551,23.577744259819237,10.470000000000002,1.1161620132719434
2022-07-10,14.99,91.12,26.14,28.49,24.82,3.69,10.434624,105.327551,24.572449904982665,3.669999999999998,0.3009751118993963
2022-03-25,24.32,79.29,28.88,34.16,25.29,1.97,10.43531,105.292557,24.922375101044477,8.869999999999997,0.823840279763745
2022-07-15,15.33,90.06,27.15,29.75,25.4,2.68,10.43531,105.292557,25.37304309839621,4.350000000000001,0.35752549714924664
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.435839,105.132981,25.006220070936045,7.27,0.7532338983974283
2022-03-20,20.78,72.28,29.09,35.35,24.88,2.26,10.436532,105.313783,23.577744259819237,10.470000000000002,1.1161620132719434
2022-07-10,14.99,91.12,26.14,28.49,24.82,3.69,10.436532,105.313783,24.572449904982665,3.669999999999998,0.3009751118993963
2022-07-28,19.71,85.56,27.6,30.48,25.14,1.61,10.436907,105.236241,24.952783099635962,5.34,0.5332377150662087
2022-03-26,25.27,72.53,29.39,34.49,24.94,1.18,10.437524,105.185343,23.923026939473232,9.55,1.125403854694864
2022-03-26,25.27,72.53,29.39,34.49,24.94,1.18,10.437524,105.202166,23.923026939473232,9.55,1.125403854694864
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.438048,105.153225,25.006220070936045,7.27,0.7532338983974283
2022-07-26,19.02,87.93,27.42,30.68,24.93,1.28,10.438048,105.153225,25.235711886270494,5.75,0.44105463235345804
2022-03-20,20.78,72.28,29.09,35.35,24.88,2.26,10.439647,105.334052,23.577744259819237,10.470000000000002,1.1161620132719434
2022-07-10,14.99,91.12,26.14,28.49,24.82,3.69,10.439647,105.334052,24.572449904982665,3.669999999999998,0.3009751118993963
2022-03-20,20.78,72.28,29.09,35.35,24.88,2.26,10.442271,105.339057,23.577744259819237,10.470000000000002,1.1161620132719434
2022-07-10,14.99,91.12,26.14,28.49,24.82,3.69,10.442271,105.339057,24.572449904982665,3.669999999999998,0.3009751118993963
2022-07-28,19.71,85.56,27.6,30.48,25.14,1.61,10.443488,105.236111,24.952783099635962,5.34,0.5332377150662087
2022-03-25,24.32,79.29,28.88,34.16,25.29,1.97,10.443492,105.281103,24.922375101044477,8.869999999999997,0.823840279763745
2022-03-20,20.78,72.28,29.09,35.35,24.88,2.26,10.443677,105.348236,23.577744259819237,10.470000000000002,1.1161620132719434
2022-03-20,20.78,72.28,29.09,35.35,24.88,2.26,10.444036,105.331928,23.577744259819237,10.470000000000002,1.1161620132719434
2022-07-10,14.99,91.12,26.14,28.49,24.82,3.69,10.444036,105.331928,24.572449904982665,3.669999999999998,0.3009751118993963
2022-03-26,25.27,72.53,29.39,34.49,24.94,1.18,10.445632,105.21046,23.923026939473232,9.55,1.125403854694864
2022-04-07,19.41,82.48,27.4,30.55,25.17,1.19,10.445962,105.123164,24.142999636410767,5.379999999999999,0.639456814029056
2022-03-20,20.78,72.28,29.09,35.35,24.88,2.26,10.446006,105.338972,23.577744259819237,10.470000000000002,1.1161620132719434
2022-07-10,14.99,91.12,26.14,28.49,24.82,3.69,10.446006,105.338972,24.572449904982665,3.669999999999998,0.3009751118993963
2022-03-20,20.78,72.28,29.09,35.35,24.88,2.26,10.447125,105.31374,23.577744259819237,10.470000000000002,1.1161620132719434
2022-07-10,14.99,91.12,26.14,28.49,24.82,3.69,10.447125,105.31374,24.572449904982665,3.669999999999998,0.3009751118993963
2022-03-26,25.27,72.53,29.39,34.49,24.94,1.18,10.447684,105.190977,23.923026939473232,9.55,1.125403854694864
2022-07-20,6.87,92.59,26.64,28.64,25.02,2.61,10.447684,105.190977,25.335976457808076,3.620000000000001,0.25866298156386003
2022-04-03,19.86,81.35,26.93,31.31,23.54,2.76,10.44784,105.141425,23.45507529294824,7.77,0.6622101242185564
2022-07-14,18.62,89.66,26.65,29.19,24.7,3.22,10.44784,105.141425,24.80498046868136,4.490000000000002,0.3611537133149726
2022-03-26,25.27,72.53,29.39,34.49,24.94,1.18,10.44819,105.181879,23.923026939473232,9.55,1.125403854694864
2022-07-20,6.87,92.59,26.64,28.64,25.02,2.61,10.44819,105.181879,25.335976457808076,3.620000000000001,0.25866298156386003
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.451085,105.243664,25.006220070936045,7.27,0.7532338983974283
2022-07-28,19.71,85.56,27.6,30.48,25.14,1.61,10.451085,105.243664,24.952783099635962,5.34,0.5332377150662087
2022-03-26,25.27,72.53,29.39,34.49,24.94,1.18,10.452516,105.191857,23.923026939473232,9.55,1.125403854694864
2022-03-26,25.27,72.53,29.39,34.49,24.94,1.18,10.452537,105.205118,23.923026939473232,9.55,1.125403854694864
2022-03-26,25.27,72.53,29.39,34.49,24.94,1.18,10.452718,105.220233,23.923026939473232,9.55,1.125403854694864
2022-07-20,6.87,92.59,26.64,28.64,25.02,2.61,10.452718,105.220233,25.335976457808076,3.620000000000001,0.25866298156386003
2022-07-20,6.87,92.59,26.64,28.64,25.02,2.61,10.452795,105.21348,25.335976457808076,3.620000000000001,0.25866298156386003
2022-03-20,20.78,72.28,29.09,35.35,24.88,2.26,10.454342,105.322838,23.577744259819237,10.470000000000002,1.1161620132719434
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.454948,105.23029,25.006220070936045,7.27,0.7532338983974283
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.455571,105.240074,25.006220070936045,7.27,0.7532338983974283
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.455882,105.126628,24.534853223742125,7.050000000000001,0.6564479686942216
2022-04-03,19.86,81.35,26.93,31.31,23.54,2.76,10.458071,105.162504,23.45507529294824,7.77,0.6622101242185564
2022-03-25,24.32,79.29,28.88,34.16,25.29,1.97,10.458369,105.270803,24.922375101044477,8.869999999999997,0.823840279763745
2022-07-15,15.33,90.06,27.15,29.75,25.4,2.68,10.458369,105.270803,25.37304309839621,4.350000000000001,0.35752549714924664
2022-03-26,25.27,72.53,29.39,34.49,24.94,1.18,10.458467,105.196191,23.923026939473232,9.55,1.125403854694864
2022-07-20,6.87,92.59,26.64,28.64,25.02,2.61,10.458467,105.196191,25.335976457808076,3.620000000000001,0.25866298156386003
2022-03-21,19.9,81.16,27.59,32.16,24.77,1.6,10.459704,105.218744,24.058800204839983,7.389999999999997,0.6953139116079893
2022-07-20,6.87,92.59,26.64,28.64,25.02,2.61,10.459704,105.218744,25.335976457808076,3.620000000000001,0.25866298156386003
2022-07-20,6.87,92.59,26.64,28.64,25.02,2.61,10.460493,105.209967,25.335976457808076,3.620000000000001,0.25866298156386003
2022-04-03,19.86,81.35,26.93,31.31,23.54,2.76,10.461453,105.172294,23.45507529294824,7.77,0.6622101242185564
2022-07-14,18.62,89.66,26.65,29.19,24.7,3.22,10.461453,105.172294,24.80498046868136,4.490000000000002,0.3611537133149726
2022-07-20,6.87,92.59,26.64,28.64,25.02,2.61,10.463816,105.133945,25.335976457808076,3.620000000000001,0.25866298156386003
2022-04-03,19.86,81.35,26.93,31.31,23.54,2.76,10.464233,105.183189,23.45507529294824,7.77,0.6622101242185564
2022-07-20,6.87,92.59,26.64,28.64,25.02,2.61,10.465667,105.225904,25.335976457808076,3.620000000000001,0.25866298156386003
2022-04-06,20.96,81.1,27.83,32.11,24.73,1.14,10.46658,105.139698,24.28008545051571,7.379999999999999,0.7073657557281703
2022-03-27,20.9,80.8,28.64,32.65,25.38,1.54,10.467229,105.24767,25.006220070936045,7.27,0.7532338983974283
2022-07-28,19.71,85.56,27.6,30.48,25.14,1.61,10.467229,105.24767,24.952783099635962,5.34,0.5332377150662087
2022-04-12,21.59,80.47,28.25,32.54,24.97,2.09,10.467721,105.192464,24.55819484380857,7.57,0.7490345980684868
2022-07-15,15.33,90.06,27.15,29.75,25.4,2.68,10.467721,105.192464,25.37304309839621,4.350000000000001,0.35752549714924664
2022-04-03,19.86,81.35,26.93,31.31,23.54,2.76,10.467778,105.163448,23.45507529294824,7.77,0.6622101242185564
2022-07-14,18.62,89.66,26.65,29.19,24.7,3.22,10.467778,105.163448,24.80498046868136,4.490000000000002,0.3611537133149726
2022-04-01,13.91,87.54,27.37,30.3,25.84,2.83,10.468679,105.203699,25.111718111232275,4.460000000000001,0.4539761277216749
2022-07-15,15.33,90.06,27.15,29.75,25.4,2.68,10.469839,105.211568,25.37304309839621,4.350000000000001,0.35752549714924664
2022-03-25,24.32,79.29,28.88,34.16,25.29,1.97,10.470013,105.264425,24.922375101044477,8.869999999999997,0.823840279763745
2022-07-15,15.33,90.06,27.15,29.75,25.4,2.68,10.470013,105.264425,25.37304309839621,4.350000000000001,0.35752549714924664
2022-03-25,24.32,79.29,28.88,34.16,25.29,1.97,10.470305,105.287062,24.922375101044477,8.869999999999997,0.823840279763745
2022-07-15,15.33,90.06,27.15,29.75,25.4,2.68,10.470305,105.287062,25.37304309839621,4.350000000000001,0.35752549714924664
2022-04-04,16.78,82.32,26.92,31.06,23.82,2.59,10.474439,105.216928,23.642400674273386,7.239999999999998,0.6273997010421304
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.475484,105.13594,24.534853223742125,7.050000000000001,0.6564479686942216
2022-04-03,19.86,81.35,26.93,31.31,23.54,2.76,10.476738,105.227333,23.45507529294824,7.77,0.6622101242185564
2022-07-15,15.33,90.06,27.15,29.75,25.4,2.68,10.476738,105.227333,25.37304309839621,4.350000000000001,0.35752549714924664
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.479304,105.102943,24.534853223742125,7.050000000000001,0.6564479686942216
2022-07-20,6.87,92.59,26.64,28.64,25.02,2.61,10.48065,105.130089,25.335976457808076,3.620000000000001,0.25866298156386003
2022-04-01,13.91,87.54,27.37,30.3,25.84,2.83,10.48195,105.238448,25.111718111232275,4.460000000000001,0.4539761277216749
2022-07-15,15.33,90.06,27.15,29.75,25.4,2.68,10.48195,105.238448,25.37304309839621,4.350000000000001,0.35752549714924664
2022-04-01,13.91,87.54,27.37,30.3,25.84,2.83,10.482003,105.203866,25.111718111232275,4.460000000000001,0.4539761277216749
2022-04-02,18.63,84.84,27.5,30.96,24.79,2.12,10.485464,105.251956,24.71293481836397,6.170000000000002,0.5565645637286218
2022-03-25,24.32,79.29,28.88,34.16,25.29,1.97,10.485812,105.267525,24.922375101044477,8.869999999999997,0.823840279763745
2022-07-15,15.33,90.06,27.15,29.75,25.4,2.68,10.485812,105.267525,25.37304309839621,4.350000000000001,0.35752549714924664
2022-07-15,15.33,90.06,27.15,29.75,25.4,2.68,10.485917,105.210104,25.37304309839621,4.350000000000001,0.35752549714924664
2022-07-15,15.33,90.06,27.15,29.75,25.4,2.68,10.492098,105.216926,25.37304309839621,4.350000000000001,0.35752549714924664
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.492507,105.122386,24.534853223742125,7.050000000000001,0.6564479686942216
2022-03-25,24.32,79.29,28.88,34.16,25.29,1.97,10.494104,105.291042,24.922375101044477,8.869999999999997,0.823840279763745
2022-07-15,15.33,90.06,27.15,29.75,25.4,2.68,10.494104,105.291042,25.37304309839621,4.350000000000001,0.35752549714924664
2022-04-01,13.91,87.54,27.37,30.3,25.84,2.83,10.494453,105.241281,25.111718111232275,4.460000000000001,0.4539761277216749
2022-07-15,15.33,90.06,27.15,29.75,25.4,2.68,10.494453,105.241281,25.37304309839621,4.350000000000001,0.35752549714924664
2022-04-04,16.78,82.32,26.92,31.06,23.82,2.59,10.498551,105.167513,23.642400674273386,7.239999999999998,0.6273997010421304
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.499686,105.158111,24.534853223742125,7.050000000000001,0.6564479686942216
2022-07-20,6.87,92.59,26.64,28.64,25.02,2.61,10.501648,105.096892,25.335976457808076,3.620000000000001,0.25866298156386003
2022-04-01,13.91,87.54,27.37,30.3,25.84,2.83,10.501829,105.273585,25.111718111232275,4.460000000000001,0.4539761277216749
2022-07-15,15.33,90.06,27.15,29.75,25.4,2.68,10.501829,105.273585,25.37304309839621,4.350000000000001,0.35752549714924664
2022-04-01,13.91,87.54,27.37,30.3,25.84,2.83,10.50203,105.222373,25.111718111232275,4.460000000000001,0.4539761277216749
2022-07-15,15.33,90.06,27.15,29.75,25.4,2.68,10.50203,105.222373,25.37304309839621,4.350000000000001,0.35752549714924664
