date,latitude,longitude,potential_evaporation_max,potential_evaporation_mean,potential_evaporation_min,total_precipitation_max,total_precipitation_mean,total_precipitation_min,skin_temperature_max,skin_temperature_mean,skin_temperature_min,soil_temperature_level_1_max,soil_temperature_level_1_mean,soil_temperature_level_1_min,volumetric_soil_water_layer_1_max,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_1_min,irrigation_mm
2022-04-09,10.30701,105.130668,113.66,113.66,113.66,30.457,30.457,30.457,27.95,27.95,27.95,28.65,28.65,28.65,0.4571634928385417,0.4571634928385417,0.4571634928385417,83.203
2022-04-10,10.248814,105.361138,124.957,124.957,124.957,33.193,33.193,33.193,27.99,27.99,27.99,28.62,28.62,28.62,0.34408124287923175,0.34408124287923175,0.34408124287923175,91.764
2022-04-10,10.249044,105.347198,,,,,,,,,,,,,,,,
2022-04-10,10.252308,105.334358,124.957,124.957,124.957,33.193,33.193,33.193,27.99,27.99,27.99,28.62,28.62,28.62,0.34408124287923175,0.34408124287923175,0.34408124287923175,91.764
2022-04-10,10.258961,105.323388,124.957,124.957,124.957,33.193,33.193,33.193,27.99,27.99,27.99,28.62,28.62,28.62,0.34408124287923175,0.34408124287923175,0.34408124287923175,91.764
2022-04-10,10.27049,105.316832,124.957,124.957,124.957,33.193,33.193,33.193,27.99,27.99,27.99,28.62,28.62,28.62,0.34408124287923175,0.34408124287923175,0.34408124287923175,91.764
2022-04-10,10.272277,105.291556,125.723,125.723,125.723,31.809,31.809,31.809,27.9,27.9,27.9,28.53,28.53,28.53,0.4057776133219401,0.4057776133219401,0.4057776133219401,93.915
2022-04-10,10.277579,105.307934,124.957,124.957,124.957,33.193,33.193,33.193,27.99,27.99,27.99,28.62,28.62,28.62,0.34408124287923175,0.34408124287923175,0.34408124287923175,91.764
2022-04-10,10.282445,105.330149,124.957,124.957,124.957,33.193,33.193,33.193,27.99,27.99,27.99,28.62,28.62,28.62,0.34408124287923175,0.34408124287923175,0.34408124287923175,91.764
2022-04-10,10.28697,105.341571,,,,,,,,,,,,,,,,
2022-04-10,10.290802,105.32462,124.957,124.957,124.957,33.193,33.193,33.193,27.99,27.99,27.99,28.62,28.62,28.62,0.34408124287923175,0.34408124287923175,0.34408124287923175,91.764
2022-04-10,10.291025,105.299533,124.957,125.34,125.723,33.193,32.501,31.809,27.99,27.95,27.9,28.62,28.57,28.53,0.4057776133219401,0.37492942810058594,0.34408124287923175,92.839
2022-04-10,10.298963,105.275991,125.723,125.723,125.723,31.809,31.809,31.809,27.9,27.9,27.9,28.53,28.53,28.53,0.4057776133219401,0.4057776133219401,0.4057776133219401,93.915
2022-04-10,10.306886,105.290958,117.39,117.39,117.39,26.404,26.404,26.404,28.1,28.1,28.1,28.79,28.79,28.79,0.3257325490315755,0.3257325490315755,0.3257325490315755,90.987
2022-04-10,10.309795,105.31553,119.039,119.039,119.039,27.382,27.382,27.382,28.12,28.12,28.12,28.89,28.89,28.89,0.3352101643880208,0.3352101643880208,0.3352101643880208,91.657
2022-04-10,10.316024,105.309873,119.039,119.039,119.039,27.382,27.382,27.382,28.12,28.12,28.12,28.89,28.89,28.89,0.3352101643880208,0.3352101643880208,0.3352101643880208,91.657
2022-04-10,10.328521,105.30163,117.39,118.489,119.039,27.382,27.056,26.404,28.12,28.11,28.1,28.89,28.86,28.79,0.3352101643880208,0.3320509592692057,0.3257325490315755,91.434
2022-04-10,10.356519,105.30945,119.039,119.039,119.039,27.382,27.382,27.382,28.12,28.12,28.12,28.89,28.89,28.89,0.3352101643880208,0.3352101643880208,0.3352101643880208,91.657
2022-04-10,10.359519,105.360913,119.039,119.039,119.039,27.382,27.382,27.382,28.12,28.12,28.12,28.89,28.89,28.89,0.3352101643880208,0.3352101643880208,0.3352101643880208,91.657
2022-04-10,10.363786,105.288188,117.39,117.39,117.39,26.404,26.404,26.404,28.1,28.1,28.1,28.79,28.79,28.79,0.3257325490315755,0.3257325490315755,0.3257325490315755,90.987
2022-04-10,10.364433,105.327337,119.039,119.039,119.039,27.382,27.382,27.382,28.12,28.12,28.12,28.89,28.89,28.89,0.3352101643880208,0.3352101643880208,0.3352101643880208,91.657
2022-04-10,10.369819,105.304833,119.039,119.039,119.039,27.382,27.382,27.382,28.12,28.12,28.12,28.89,28.89,28.89,0.3352101643880208,0.3352101643880208,0.3352101643880208,91.657
2022-04-10,10.374447,105.330923,,,,,,,,,,,,,,,,
2022-04-10,10.38045,105.349866,119.039,119.039,119.039,27.382,27.382,27.382,28.12,28.12,28.12,28.89,28.89,28.89,0.3352101643880208,0.3352101643880208,0.3352101643880208,91.657
2022-04-10,10.455882,105.126628,118.822,118.822,118.822,22.126,22.126,22.126,28.45,28.45,28.45,29.1,29.1,29.1,0.3661905924479167,0.3661905924479167,0.3661905924479167,96.695
2022-04-10,10.475484,105.13594,,,,,,,,,,,,,,,,
2022-04-10,10.479304,105.102943,118.822,119.506,120.876,28.688,24.314,22.126,28.45,28.44,28.42,29.12,29.11,29.1,0.43767865498860675,0.3900199466281467,0.3661905924479167,95.193
2022-04-10,10.492507,105.122386,118.822,118.822,118.822,22.126,22.126,22.126,28.45,28.45,28.45,29.1,29.1,29.1,0.3661905924479167,0.3661905924479167,0.3661905924479167,96.695
2022-04-10,10.499686,105.158111,,,,,,,,,,,,,,,,
2022-04-10,10.505349,105.165087,122.135,122.135,122.135,22.991,22.991,22.991,28.72,28.72,28.72,29.37,29.37,29.37,0.3342857360839844,0.3342857360839844,0.3342857360839844,99.144
2022-04-10,10.510203,105.111601,122.135,122.135,122.135,22.991,22.991,22.991,28.72,28.72,28.72,29.37,29.37,29.37,0.3342857360839844,0.3342857360839844,0.3342857360839844,99.144
2022-04-10,10.513536,105.127422,,,,,,,,,,,,,,,,
2022-04-10,10.521024,105.146349,122.135,122.135,122.135,22.991,22.991,22.991,28.72,28.72,28.72,29.37,29.37,29.37,0.3342857360839844,0.3342857360839844,0.3342857360839844,99.144
2022-04-10,10.522164,105.178664,122.135,122.135,122.135,22.991,22.991,22.991,28.72,28.72,28.72,29.37,29.37,29.37,0.3342857360839844,0.3342857360839844,0.3342857360839844,99.144
2022-04-10,10.522821,105.229739,123.708,123.708,123.708,22.365,22.365,22.365,28.62,28.62,28.62,29.32,29.32,29.32,0.3066082000732422,0.3066082000732422,0.3066082000732422,101.344
2022-04-10,10.5263,105.091077,123.628,123.628,123.628,29.607,29.607,29.607,28.76,28.76,28.76,29.4,29.4,29.4,0.3888708750406901,0.3888708750406901,0.3888708750406901,94.022
2022-04-10,10.527277,105.237319,123.708,123.708,123.708,22.365,22.365,22.365,28.62,28.62,28.62,29.32,29.32,29.32,0.3066082000732422,0.3066082000732422,0.3066082000732422,101.344
2022-04-10,10.531488,105.186775,122.135,122.135,122.135,22.991,22.991,22.991,28.72,28.72,28.72,29.37,29.37,29.37,0.3342857360839844,0.3342857360839844,0.3342857360839844,99.144
2022-04-10,10.533759,105.243145,123.708,123.708,123.708,22.365,22.365,22.365,28.62,28.62,28.62,29.32,29.32,29.32,0.3066082000732422,0.3066082000732422,0.3066082000732422,101.344
2022-04-10,10.534074,105.126326,122.135,122.135,122.135,22.991,22.991,22.991,28.72,28.72,28.72,29.37,29.37,29.37,0.3342857360839844,0.3342857360839844,0.3342857360839844,99.144
2022-04-10,10.534615,105.134916,122.135,122.135,122.135,22.991,22.991,22.991,28.72,28.72,28.72,29.37,29.37,29.37,0.3342857360839844,0.3342857360839844,0.3342857360839844,99.144
2022-04-10,10.536087,105.175145,122.135,122.135,122.135,22.991,22.991,22.991,28.72,28.72,28.72,29.37,29.37,29.37,0.3342857360839844,0.3342857360839844,0.3342857360839844,99.144
2022-04-10,10.539297,105.225673,123.708,123.708,123.708,22.365,22.365,22.365,28.62,28.62,28.62,29.32,29.32,29.32,0.3066082000732422,0.3066082000732422,0.3066082000732422,101.344
2022-04-10,10.545098,105.112895,122.135,122.135,122.135,22.991,22.991,22.991,28.72,28.72,28.72,29.37,29.37,29.37,0.3342857360839844,0.3342857360839844,0.3342857360839844,99.144
2022-04-10,10.546629,105.163964,122.135,122.135,122.135,22.991,22.991,22.991,28.72,28.72,28.72,29.37,29.37,29.37,0.3342857360839844,0.3342857360839844,0.3342857360839844,99.144
2022-04-10,10.546679,105.126512,122.135,122.135,122.135,22.991,22.991,22.991,28.72,28.72,28.72,29.37,29.37,29.37,0.3342857360839844,0.3342857360839844,0.3342857360839844,99.144
2022-04-10,10.546857,105.181035,122.135,122.135,122.135,22.991,22.991,22.991,28.72,28.72,28.72,29.37,29.37,29.37,0.3342857360839844,0.3342857360839844,0.3342857360839844,99.144
2022-04-10,10.547628,105.146859,122.135,122.135,122.135,22.991,22.991,22.991,28.72,28.72,28.72,29.37,29.37,29.37,0.3342857360839844,0.3342857360839844,0.3342857360839844,99.144
2022-04-10,10.548566,105.198194,122.135,122.135,122.135,22.991,22.991,22.991,28.72,28.72,28.72,29.37,29.37,29.37,0.3342857360839844,0.3342857360839844,0.3342857360839844,99.144
2022-04-10,10.552114,105.091399,123.628,123.628,123.628,29.607,29.607,29.607,28.76,28.76,28.76,29.4,29.4,29.4,0.3888708750406901,0.3888708750406901,0.3888708750406901,94.022
2022-04-10,10.554634,105.1522,122.135,122.135,122.135,22.991,22.991,22.991,28.72,28.72,28.72,29.37,29.37,29.37,0.3342857360839844,0.3342857360839844,0.3342857360839844,99.144
2022-04-10,10.555822,105.1711,122.135,122.135,122.135,22.991,22.991,22.991,28.72,28.72,28.72,29.37,29.37,29.37,0.3342857360839844,0.3342857360839844,0.3342857360839844,99.144
2022-04-10,10.558195,105.203328,123.708,123.708,123.708,22.365,22.365,22.365,28.62,28.62,28.62,29.32,29.32,29.32,0.3066082000732422,0.3066082000732422,0.3066082000732422,101.344
2022-04-10,10.559295,105.124493,122.135,122.135,122.135,22.991,22.991,22.991,28.72,28.72,28.72,29.37,29.37,29.37,0.3342857360839844,0.3342857360839844,0.3342857360839844,99.144
2022-04-10,10.562531,105.169469,,,,,,,,,,,,,,,,
2022-04-10,10.564704,105.19729,122.135,122.135,122.135,22.991,22.991,22.991,28.72,28.72,28.72,29.37,29.37,29.37,0.3342857360839844,0.3342857360839844,0.3342857360839844,99.144
2022-04-10,10.56526,105.088832,123.628,123.628,123.628,29.607,29.607,29.607,28.76,28.76,28.76,29.4,29.4,29.4,0.3888708750406901,0.3888708750406901,0.3888708750406901,94.022
2022-04-10,10.565735,105.172074,122.135,122.135,122.135,22.991,22.991,22.991,28.72,28.72,28.72,29.37,29.37,29.37,0.3342857360839844,0.3342857360839844,0.3342857360839844,99.144
2022-04-10,10.567359,105.177342,122.135,122.135,122.135,22.991,22.991,22.991,28.72,28.72,28.72,29.37,29.37,29.37,0.3342857360839844,0.3342857360839844,0.3342857360839844,99.144
2022-04-10,10.570816,105.208925,123.708,123.708,123.708,22.365,22.365,22.365,28.62,28.62,28.62,29.32,29.32,29.32,0.3066082000732422,0.3066082000732422,0.3066082000732422,101.344
2022-04-10,10.571202,105.135919,122.135,122.135,122.135,22.991,22.991,22.991,28.72,28.72,28.72,29.37,29.37,29.37,0.3342857360839844,0.3342857360839844,0.3342857360839844,99.144
2022-04-10,10.571793,105.16066,122.135,122.135,122.135,22.991,22.991,22.991,28.72,28.72,28.72,29.37,29.37,29.37,0.3342857360839844,0.3342857360839844,0.3342857360839844,99.144
2022-04-10,10.576126,105.183375,122.135,122.135,122.135,22.991,22.991,22.991,28.72,28.72,28.72,29.37,29.37,29.37,0.3342857360839844,0.3342857360839844,0.3342857360839844,99.144
2022-04-10,10.580993,105.154027,122.135,122.135,122.135,22.991,22.991,22.991,28.72,28.72,28.72,29.37,29.37,29.37,0.3342857360839844,0.3342857360839844,0.3342857360839844,99.144
2022-04-10,10.581404,105.200348,122.135,122.922,123.708,22.991,22.678,22.365,28.72,28.67,28.62,29.37,29.35,29.32,0.3342857360839844,0.3204469680786132,0.3066082000732422,100.244
2022-04-10,10.585739,105.193578,122.135,122.135,122.135,22.991,22.991,22.991,28.72,28.72,28.72,29.37,29.37,29.37,0.3342857360839844,0.3342857360839844,0.3342857360839844,99.144
2022-04-10,10.590564,105.128439,122.135,122.135,122.135,22.991,22.991,22.991,28.72,28.72,28.72,29.37,29.37,29.37,0.3342857360839844,0.3342857360839844,0.3342857360839844,99.144
2022-04-10,10.593644,105.075243,123.628,123.628,123.628,29.607,29.607,29.607,28.76,28.76,28.76,29.4,29.4,29.4,0.3888708750406901,0.3888708750406901,0.3888708750406901,94.022
2022-04-10,10.603094,105.127872,122.769,122.769,122.769,26.708,26.708,26.708,29.01,29.01,29.01,29.64,29.64,29.64,0.2747313181559245,0.2747313181559245,0.2747313181559245,96.061
2022-04-10,10.612095,105.141919,,,,,,,,,,,,,,,,
2022-04-10,10.619493,105.095029,131.107,131.107,131.107,33.973,33.973,33.973,28.76,28.76,28.76,29.42,29.42,29.42,0.3036460876464844,0.3036460876464844,0.3036460876464844,97.133
2022-04-10,10.626774,105.140369,122.769,122.769,122.769,26.708,26.708,26.708,29.01,29.01,29.01,29.64,29.64,29.64,0.2747313181559245,0.2747313181559245,0.2747313181559245,96.061
2022-04-10,10.628311,105.12253,122.769,122.769,122.769,26.708,26.708,26.708,29.01,29.01,29.01,29.64,29.64,29.64,0.2747313181559245,0.2747313181559245,0.2747313181559245,96.061
2022-04-10,10.634849,105.13078,122.769,122.769,122.769,26.708,26.708,26.708,29.01,29.01,29.01,29.64,29.64,29.64,0.2747313181559245,0.2747313181559245,0.2747313181559245,96.061
2022-04-10,10.636733,105.155635,,,,,,,,,,,,,,,,
2022-04-10,10.64394,105.165296,122.769,122.769,122.769,26.708,26.708,26.708,29.01,29.01,29.01,29.64,29.64,29.64,0.2747313181559245,0.2747313181559245,0.2747313181559245,96.061
2022-04-10,10.64683,105.119494,122.769,122.769,122.769,26.708,26.708,26.708,29.01,29.01,29.01,29.64,29.64,29.64,0.2747313181559245,0.2747313181559245,0.2747313181559245,96.061
2022-04-10,10.649258,105.142121,,,,,,,,,,,,,,,,
2022-04-10,10.653314,105.174185,122.769,122.769,122.769,26.708,26.708,26.708,29.01,29.01,29.01,29.64,29.64,29.64,0.2747313181559245,0.2747313181559245,0.2747313181559245,96.061
2022-04-10,10.663484,105.168203,,,,,,,,,,,,,,,,
2022-04-10,10.676956,105.147011,122.769,122.769,122.769,26.708,26.708,26.708,29.01,29.01,29.01,29.64,29.64,29.64,0.2747313181559245,0.2747313181559245,0.2747313181559245,96.061
2022-04-12,10.327543,105.350908,126.609,126.609,126.609,14.694,14.694,14.694,28.5,28.5,28.5,29.13,29.13,29.13,0.3063367207845052,0.3063367207845052,0.3063367207845052,111.915
2022-04-12,10.331447,105.158675,123.092,123.092,123.092,24.692,24.692,24.692,28.41,28.41,28.41,29.03,29.03,29.03,0.41900889078776044,0.41900889078776044,0.41900889078776044,98.4
2022-04-12,10.33791,105.357013,,,,,,,,,,,,,,,,
2022-04-12,10.339092,105.325101,126.609,126.609,126.609,14.694,14.694,14.694,28.5,28.5,28.5,29.13,29.13,29.13,0.3063367207845052,0.3063367207845052,0.3063367207845052,111.915
2022-04-12,10.340626,105.172116,123.092,123.092,123.092,24.692,24.692,24.692,28.41,28.41,28.41,29.03,29.03,29.03,0.41900889078776044,0.41900889078776044,0.41900889078776044,98.4
2022-04-12,10.342217,105.346028,126.609,126.609,126.609,14.694,14.694,14.694,28.5,28.5,28.5,29.13,29.13,29.13,0.3063367207845052,0.3063367207845052,0.3063367207845052,111.915
2022-04-12,10.342299,105.365285,126.609,126.609,126.609,14.694,14.694,14.694,28.5,28.5,28.5,29.13,29.13,29.13,0.3063367207845052,0.3063367207845052,0.3063367207845052,111.915
2022-04-12,10.342809,105.315657,126.609,126.609,126.609,14.694,14.694,14.694,28.5,28.5,28.5,29.13,29.13,29.13,0.3063367207845052,0.3063367207845052,0.3063367207845052,111.915
2022-04-12,10.345924,105.270456,124.936,124.936,124.936,19.468,19.468,19.468,28.45,28.45,28.45,28.99,28.99,28.99,0.300387700398763,0.300387700398763,0.300387700398763,105.468
2022-04-12,10.346876,105.206507,124.936,124.936,124.936,19.468,19.468,19.468,28.45,28.45,28.45,28.99,28.99,28.99,0.300387700398763,0.300387700398763,0.300387700398763,105.468
2022-04-12,10.358094,105.189541,123.092,123.092,123.092,24.692,24.692,24.692,28.41,28.41,28.41,29.03,29.03,29.03,0.41900889078776044,0.41900889078776044,0.41900889078776044,98.4
2022-04-12,10.35853,105.127583,123.092,123.092,123.092,24.692,24.692,24.692,28.41,28.41,28.41,29.03,29.03,29.03,0.41900889078776044,0.41900889078776044,0.41900889078776044,98.4
2022-04-12,10.364419,105.164984,123.092,123.092,123.092,24.692,24.692,24.692,28.41,28.41,28.41,29.03,29.03,29.03,0.41900889078776044,0.41900889078776044,0.41900889078776044,98.4
2022-04-12,10.368014,105.238516,124.936,124.936,124.936,19.468,19.468,19.468,28.45,28.45,28.45,28.99,28.99,28.99,0.300387700398763,0.300387700398763,0.300387700398763,105.468
2022-04-12,10.368598,105.136423,123.092,123.092,123.092,24.692,24.692,24.692,28.41,28.41,28.41,29.03,29.03,29.03,0.41900889078776044,0.41900889078776044,0.41900889078776044,98.4
2022-04-12,10.467721,105.192464,126.445,126.445,126.445,24.557,24.557,24.557,28.66,28.66,28.66,29.28,29.28,29.28,0.3428993225097656,0.3428993225097656,0.3428993225097656,101.888
2022-04-12,10.557185,105.227883,132.163,132.163,132.163,20.454,20.454,20.454,28.87,28.87,28.87,29.55,29.55,29.55,0.2824821472167969,0.2824821472167969,0.2824821472167969,111.709
2022-04-12,10.595261,105.15779,129.365,129.365,129.365,25.106,25.106,25.106,28.88,28.88,28.88,29.53,29.53,29.53,0.31350453694661456,0.31350453694661456,0.31350453694661456,104.259
2022-04-12,10.599524,105.186221,,,,,,,,,,,,,,,,
2022-04-12,10.603991,105.147312,129.26,129.26,129.26,26.247,26.247,26.247,29.16,29.16,29.16,29.81,29.81,29.81,0.2581768035888672,0.2581768035888672,0.2581768035888672,103.013
2022-04-12,10.605148,105.164514,129.26,129.26,129.26,26.247,26.247,26.247,29.16,29.16,29.16,29.81,29.81,29.81,0.2581768035888672,0.2581768035888672,0.2581768035888672,103.013
2022-04-12,10.61225,105.175364,,,,,,,,,,,,,,,,
2022-04-12,10.630244,105.19128,129.26,129.26,129.26,26.247,26.247,26.247,29.16,29.16,29.16,29.81,29.81,29.81,0.2581768035888672,0.2581768035888672,0.2581768035888672,103.013
2022-04-13,10.29466,105.248528,149.403,149.403,149.403,15.066,15.066,15.066,29.35,29.35,29.35,29.51,29.51,29.51,0.3717664082845052,0.3717664082845052,0.3717664082845052,134.337
2022-04-13,10.303589,105.234936,139.44,139.44,139.44,14.169,14.169,14.169,29.46,29.46,29.46,29.74,29.74,29.74,0.2850030263264974,0.2850030263264974,0.2850030263264974,125.271
2022-04-13,10.304295,105.27046,139.44,139.44,139.44,14.169,14.169,14.169,29.46,29.46,29.46,29.74,29.74,29.74,0.2850030263264974,0.2850030263264974,0.2850030263264974,125.271
2022-04-13,10.307585,105.254064,139.44,139.44,139.44,14.169,14.169,14.169,29.46,29.46,29.46,29.74,29.74,29.74,0.2850030263264974,0.2850030263264974,0.2850030263264974,125.271
2022-04-13,10.319903,105.230831,139.44,139.44,139.44,14.169,14.169,14.169,29.46,29.46,29.46,29.74,29.74,29.74,0.2850030263264974,0.2850030263264974,0.2850030263264974,125.271
2022-04-13,10.331036,105.232626,139.44,139.44,139.44,14.169,14.169,14.169,29.46,29.46,29.46,29.74,29.74,29.74,0.2850030263264974,0.2850030263264974,0.2850030263264974,125.271
2022-04-13,10.33114,105.278682,139.44,139.44,139.44,14.169,14.169,14.169,29.46,29.46,29.46,29.74,29.74,29.74,0.2850030263264974,0.2850030263264974,0.2850030263264974,125.271
2022-04-13,10.332664,105.264027,139.44,139.44,139.44,14.169,14.169,14.169,29.46,29.46,29.46,29.74,29.74,29.74,0.2850030263264974,0.2850030263264974,0.2850030263264974,125.271
2022-04-16,10.28859,105.207594,,,,,,,,,,,,,,,,
2022-04-16,10.309139,105.215737,103.662,103.662,103.662,210.177,210.177,210.177,28.21,28.21,28.21,29.19,29.19,29.19,0.34810511271158856,0.34810511271158856,0.34810511271158856,0.0
2022-04-16,10.318227,105.218967,103.662,103.662,103.662,210.177,210.177,210.177,28.21,28.21,28.21,29.19,29.19,29.19,0.34810511271158856,0.34810511271158856,0.34810511271158856,0.0
2022-04-16,10.321392,105.177554,104.899,104.899,104.899,285.163,285.163,285.163,28.31,28.31,28.31,29.32,29.32,29.32,0.4348214467366536,0.4348214467366536,0.4348214467366536,0.0
2022-04-16,10.327832,105.216844,103.662,103.662,103.662,210.177,210.177,210.177,28.21,28.21,28.21,29.19,29.19,29.19,0.34810511271158856,0.34810511271158856,0.34810511271158856,0.0
2022-04-20,10.23625,105.234527,126.751,126.751,126.751,22.859,22.859,22.859,28.35,28.35,28.35,28.96,28.96,28.96,0.3810863494873047,0.3810863494873047,0.3810863494873047,103.892
2022-04-20,10.244181,105.230614,126.751,126.751,126.751,22.859,22.859,22.859,28.35,28.35,28.35,28.96,28.96,28.96,0.3810863494873047,0.3810863494873047,0.3810863494873047,103.892
2022-04-20,10.257436,105.217205,126.751,126.751,126.751,22.859,22.859,22.859,28.35,28.35,28.35,28.96,28.96,28.96,0.3810863494873047,0.3810863494873047,0.3810863494873047,103.892
2022-04-20,10.265814,105.21507,126.751,126.751,126.751,22.859,22.859,22.859,28.35,28.35,28.35,28.96,28.96,28.96,0.3810863494873047,0.3810863494873047,0.3810863494873047,103.892
2022-04-20,10.275419,105.234563,,,,,,,,,,,,,,,,
2022-04-20,10.275776,105.258985,,,,,,,,,,,,,,,,
2022-04-20,10.280379,105.241273,126.751,126.751,126.751,22.859,22.859,22.859,28.35,28.35,28.35,28.96,28.96,28.96,0.3810863494873047,0.3810863494873047,0.3810863494873047,103.892
2022-04-20,10.281994,105.246519,126.751,126.751,126.751,22.859,22.859,22.859,28.35,28.35,28.35,28.96,28.96,28.96,0.3810863494873047,0.3810863494873047,0.3810863494873047,103.892
2022-04-20,10.283233,105.260351,126.751,126.751,126.751,22.859,22.859,22.859,28.35,28.35,28.35,28.96,28.96,28.96,0.3810863494873047,0.3810863494873047,0.3810863494873047,103.892
2022-04-22,10.227394,105.164987,134.342,134.342,134.342,46.717,46.717,46.717,28.27,28.27,28.27,29.05,29.05,29.05,0.4268627166748047,0.4268627166748047,0.4268627166748047,87.625
2022-04-22,10.245058,105.178415,134.342,134.342,134.342,46.717,46.717,46.717,28.27,28.27,28.27,29.05,29.05,29.05,0.4268627166748047,0.4268627166748047,0.4268627166748047,87.625
2022-04-22,10.24991,105.206339,,,,,,,,,,,,,,,,
2022-04-22,10.254048,105.172039,134.342,134.342,134.342,46.717,46.717,46.717,28.27,28.27,28.27,29.05,29.05,29.05,0.4268627166748047,0.4268627166748047,0.4268627166748047,87.625
2022-04-22,10.255579,105.190922,134.342,134.342,134.342,46.717,46.717,46.717,28.27,28.27,28.27,29.05,29.05,29.05,0.4268627166748047,0.4268627166748047,0.4268627166748047,87.625
2022-04-22,10.262681,105.14739,,,,,,,,,,,,,,,,
2022-04-22,10.262836,105.117192,,,,,,,,,,,,,,,,
2022-04-22,10.265977,105.125368,134.342,134.342,134.342,46.717,46.717,46.717,28.27,28.27,28.27,29.05,29.05,29.05,0.4268627166748047,0.4268627166748047,0.4268627166748047,87.625
2022-04-22,10.270486,105.19207,134.342,134.342,134.342,46.717,46.717,46.717,28.27,28.27,28.27,29.05,29.05,29.05,0.4268627166748047,0.4268627166748047,0.4268627166748047,87.625
2022-04-22,10.279364,105.19089,134.342,134.342,134.342,46.717,46.717,46.717,28.27,28.27,28.27,29.05,29.05,29.05,0.4268627166748047,0.4268627166748047,0.4268627166748047,87.625
2022-04-22,10.281814,105.114918,134.342,134.342,134.342,46.717,46.717,46.717,28.27,28.27,28.27,29.05,29.05,29.05,0.4268627166748047,0.4268627166748047,0.4268627166748047,87.625
2022-04-22,10.283009,105.129752,134.342,134.342,134.342,46.717,46.717,46.717,28.27,28.27,28.27,29.05,29.05,29.05,0.4268627166748047,0.4268627166748047,0.4268627166748047,87.625
2022-04-22,10.284027,105.15814,134.342,134.342,134.342,46.717,46.717,46.717,28.27,28.27,28.27,29.05,29.05,29.05,0.4268627166748047,0.4268627166748047,0.4268627166748047,87.625
2022-04-22,10.284175,105.143442,134.342,134.342,134.342,46.717,46.717,46.717,28.27,28.27,28.27,29.05,29.05,29.05,0.4268627166748047,0.4268627166748047,0.4268627166748047,87.625
2022-04-22,10.286013,105.107472,134.342,134.342,134.342,46.717,46.717,46.717,28.27,28.27,28.27,29.05,29.05,29.05,0.4268627166748047,0.4268627166748047,0.4268627166748047,87.625
2022-07-05,10.262288,105.409359,,,,,,,,,,,,,,,,
2022-07-05,10.270666,105.424059,120.264,120.264,120.264,196.907,196.907,196.907,27.61,27.61,27.61,28.26,28.26,28.26,0.4101829528808594,0.4101829528808594,0.4101829528808594,0.0
2022-07-05,10.282741,105.414218,120.264,120.264,120.264,196.907,196.907,196.907,27.61,27.61,27.61,28.26,28.26,28.26,0.4101829528808594,0.4101829528808594,0.4101829528808594,0.0
2022-07-05,10.292251,105.405536,120.264,120.264,120.264,196.907,196.907,196.907,27.61,27.61,27.61,28.26,28.26,28.26,0.4101829528808594,0.4101829528808594,0.4101829528808594,0.0
2022-07-05,10.303175,105.416814,109.549,109.549,109.549,188.411,188.411,188.411,27.79,27.79,27.79,28.43,28.43,28.43,0.4149881998697917,0.4149881998697917,0.4149881998697917,0.0
2022-07-10,10.434624,105.327551,109.587,109.587,109.587,26.136,26.136,26.136,27.07,27.07,27.07,27.77,27.77,27.77,0.39911969502766925,0.39911969502766925,0.39911969502766925,83.451
2022-07-10,10.436532,105.313783,,,,,,,,,,,,,,,,
2022-07-10,10.439647,105.334052,109.587,109.587,109.587,26.136,26.136,26.136,27.07,27.07,27.07,27.77,27.77,27.77,0.39911969502766925,0.39911969502766925,0.39911969502766925,83.451
2022-07-10,10.442271,105.339057,109.587,109.587,109.587,26.136,26.136,26.136,27.07,27.07,27.07,27.77,27.77,27.77,0.39911969502766925,0.39911969502766925,0.39911969502766925,83.451
2022-07-10,10.444036,105.331928,109.587,109.587,109.587,26.136,26.136,26.136,27.07,27.07,27.07,27.77,27.77,27.77,0.39911969502766925,0.39911969502766925,0.39911969502766925,83.451
2022-07-10,10.446006,105.338972,109.587,109.587,109.587,26.136,26.136,26.136,27.07,27.07,27.07,27.77,27.77,27.77,0.39911969502766925,0.39911969502766925,0.39911969502766925,83.451
2022-07-10,10.447125,105.31374,109.587,109.587,109.587,26.136,26.136,26.136,27.07,27.07,27.07,27.77,27.77,27.77,0.39911969502766925,0.39911969502766925,0.39911969502766925,83.451
2022-07-12,10.257715,105.375007,68.818,68.818,68.818,406.997,406.997,406.997,24.95,24.95,24.95,26.11,26.11,26.11,0.4240163167317708,0.4240163167317708,0.4240163167317708,0.0
2022-07-12,10.275826,105.364451,,,,,,,,,,,,,,,,
2022-07-12,10.303437,105.381252,69.783,69.783,69.783,455.887,455.887,455.887,25.21,25.21,25.21,26.36,26.36,26.36,0.4216988881429036,0.4216988881429036,0.4216988881429036,0.0
2022-07-12,10.3037,105.354593,69.783,69.783,69.783,455.887,455.887,455.887,25.21,25.21,25.21,26.36,26.36,26.36,0.4216988881429036,0.4216988881429036,0.4216988881429036,0.0
2022-07-12,10.314233,105.359823,69.783,69.783,69.783,455.887,455.887,455.887,25.21,25.21,25.21,26.36,26.36,26.36,0.4216988881429036,0.4216988881429036,0.4216988881429036,0.0
