date,latitude,longitude,bdod_0-5cm_mean_max,bdod_0-5cm_mean_mean,bdod_0-5cm_mean_min,ocd_0-5cm_mean_max,ocd_0-5cm_mean_mean,ocd_0-5cm_mean_min,ocd_15-30cm_mean_max,ocd_15-30cm_mean_mean,ocd_15-30cm_mean_min,ocd_5-15cm_mean_max,ocd_5-15cm_mean_mean,ocd_5-15cm_mean_min,sand_0-5cm_mean_max,sand_0-5cm_mean_mean,sand_0-5cm_mean_min,silt_0-5cm_mean_max,silt_0-5cm_mean_mean,silt_0-5cm_mean_min,clay_0-5cm_mean_max,clay_0-5cm_mean_mean,clay_0-5cm_mean_min,phh2o_0-5cm_mean_max,phh2o_0-5cm_mean_mean,phh2o_0-5cm_mean_min,nitrogen_0-5cm_mean_max,nitrogen_0-5cm_mean_mean,nitrogen_0-5cm_mean_min
2022-03-27,10.426536,105.115181,124,121.84453689511716,120,394,378.36423405654176,351,313,299.44028051720363,279,328,312.08042954196804,279,250,231.5136971290817,214,468,425.1621740083278,411,366,343.35459127766813,310,59,56.9086127547666,53,3347,2933.865439403901,2389
2022-03-27,10.428426,105.156744,126,123.19509524852204,121,409,372.7353198948291,351,306,288.7315950920245,269,354,326.15753724802795,298,239,225.4338299737073,199,435,395.3220858895706,361,400,379.31660823838735,360,60,57.85736196319019,55,3833,3394.897239263804,2913
2022-03-27,10.429142,105.151556,126,122.36439377329532,120,401,371.1262050832604,349,312,292.30148992112186,269,354,323.9886064855391,295,242,232.48247151621385,224,414,390.7267747589834,352,407,376.79754601227,351,61,58.078439964943044,55,3833,3282.9274758983356,2523
2022-03-27,10.429339,105.125493,124,122.23034814977005,120,417,376.2163819535699,344,319,297.31865965834425,273,324,305.3957512045554,281,246,232.2612790188348,217,433,420.8802014892685,404,370,346.93451598773544,324,60,56.76040297853702,55,3508,2828.4627682873406,2292
2022-03-27,10.430085,105.221996,127,125.4179071803853,124,395,364.3334794040316,343,307,294.72721297107796,270,355,333.8893514460999,301,239,216.6027607361964,209,407,394.261393514461,378,400,389.0959684487293,366,56,54.99758983347941,54,4062,3574.0604732690636,3126
2022-03-27,10.43062,105.165627,127,124.34852135815993,121,399,365.46002190580504,330,301,281.72705366922236,237,337,320.5220153340635,282,229,213.93296823658264,199,435,395.2194961664841,376,406,390.78904709748076,360,60,56.9382256297919,54,3628,3217.2473165388824,2646
2022-03-27,10.433791,105.231265,130,126.86092860271572,125,385,366.5053669222345,335,297,280.27294633077776,256,355,328.0852135815992,289,246,222.32048192771092,212,407,395.2076670317635,376,403,382.40788608981387,351,56,55.26549835706463,55,3838,3461.201533406353,3126
2022-03-27,10.435839,105.132981,124,121.7519702276708,120,394,362.4598380389583,347,319,298.6010067848545,269,324,300.26636025388495,280,262,241.0129131100898,225,440,417.78835631429206,405,361,341.25344714379514,321,58,56.13832348435107,55,3294,2772.330706938061,2353
2022-03-27,10.438048,105.153225,126,123.25580885576505,121,372,358.2622231966674,343,315,294.4211795658846,269,331,310.09888182416137,295,250,226.14053935540448,198,428,399.7978513483886,367,395,373.9903529927647,354,61,58.0611707958781,54,3442,2908.2332821749615,2523
2022-03-27,10.451085,105.243664,126,123.02890932982915,119,419,380.34844502847153,369,315,297.9647393780114,273,344,318.7982917214193,280,192,181.66425755584763,174,463,451.6557161629436,440,379,366.7262374069208,352,57,55.35348226018397,55,3487,3077.486640385458,2676
2022-03-27,10.454948,105.23029,126,121.25016429353778,119,419,380.7082785808146,363,326,312.6890056942619,294,353,329.4207183530442,295,193,184.47853701270253,171,463,446.4789750328515,437,389,369.02934734997797,353,59,55.969557599649576,55,3753,3418.5133596145415,2865
2022-03-27,10.455571,105.240074,123,121.16458470304623,119,419,391.0598290598291,363,324,311.11001534078457,291,353,329.5581854043392,295,192,182.48674117904886,177,463,454.79903572211265,442,378,362.91935130396666,352,57,56.15866754328292,55,3589,3274.4120096427787,2815
2022-03-27,10.467229,105.24767,124,122.55115005476453,122,411,385.35604732690626,358,325,304.2057405784399,286,347,317.26073619631893,296,198,189.26752848378615,180,457,437.3021472392638,426,386,373.2578878177037,362,60,56.712751971954425,55,3405,3089.4712971078,2667
2022-03-28,10.257715,105.375007,123,121.7508218277449,120,384,352.5299145299146,335,303,272.1707210168748,256,326,293.49353495507347,276,239,221.23033092263864,205,418,402.6841989918914,376,399,376.0762656147272,364,60,58.43480166557091,56,3620,3193.5036160420786,2852
2022-03-28,10.275826,105.364451,124,123.10297984224363,121,410,360.5357142857143,337,285,255.0105170902717,246,324,296.635407537248,273,222,212.11722173531993,196,417,387.2471516213847,359,425,400.5845749342681,376,61,57.702673093777385,55,3507,3095.3301928133214,2804
2022-03-28,10.292156,105.361294,125,122.63263964950713,120,390,367.3600525624179,356,302,278.5102934734997,254,332,312.0946123521682,299,229,220.5832238282961,211,392,364.6471747700393,325,463,414.71922908453786,381,60,56.72974156811213,56,3796,3228.9445904511604,2903
2022-03-28,10.3037,105.354593,130,125.5140166447657,123,377,355.6911281489595,341,284,264.63001095290247,244,327,305.13603504928807,292,224,209.27426067907993,197,367,346.38992332968235,313,478,444.2013143483022,425,61,56.87557502738225,56,3002,2820.8913472070094,2532
2022-03-28,10.314233,105.359823,130,127.35122699386505,123,376,354.7231712658782,341,294,261.5707402540517,237,348,311.2431011826544,288,240,228.29916776171703,211,352,338.2006132282085,325,450,433.66841874726236,408,57,56.58256679807274,56,3273,2910.610600087605,2520
2022-03-28,10.34297,105.382435,124,121.90600350569673,119,393,370.44753559693316,351,291,271.1969331872947,242,325,288.34742606790803,275,222,209.4199342825849,189,425,407.1945235487404,394,396,383.41161007667023,368,60,56.09682365826944,55,3305,2756.7610076670317,2559
2022-04-01,10.468679,105.203699,126,123.71024967148486,121,425,391.1105758703744,371,322,297.56514123056706,275,335,317.5474052988833,289,209,203.148018392818,181,453,418.7919859864243,407,390,378.1427633019488,359,60,57.25355813444275,55,3469,3121.572148018393,2683
2022-04-01,10.48195,105.238448,124,122.45191675794082,121,407,387.6344721857205,366,328,302.5308804204994,285,353,328.3920280332896,304,195,182.2702584318879,168,465,444.8556723609286,422,384,372.8169075777486,364,60,58.1204555409549,56,3629,3276.3545773105566,2875
2022-04-01,10.482003,105.203866,126,125.1566951566952,122,393,376.1570646221247,363,315,282.1377875136911,265,329,301.64184008762317,275,195,186.07382256297916,178,451,433.2990142387731,412,407,380.3380065717414,364,58,55.51500547645125,55,3514,2966.267907995618,2622
2022-04-01,10.494453,105.241281,125,123.90556529360212,122,401,382.0825667980727,367,304,294.6381953569864,275,359,327.44568550153303,305,183,175.44459045116076,166,458,446.96254927726676,438,388,377.6846254927727,367,61,58.7496714848883,56,3725,3375.7553657468243,2905
2022-04-01,10.501829,105.273585,127,125.29012480840815,123,389,372.922891566265,349,315,297.4396495071194,284,329,301.99342825848845,291,186,178.49047097480832,172,456,443.3732749178533,427,400,378.21489594742604,368,59,56.85564074479737,56,3444,3189.9443592552025,2763
2022-04-01,10.50203,105.222373,130,127.08654688869414,125,393,381.80582949813726,367,297,282.28643436335744,264,334,306.6388341003726,278,200,180.2962962962963,164,463,449.29848783694933,432,383,370.3418803418803,356,58,56.281612973920666,56,3272,2829.2496164803856,2454
2022-04-01,10.50915,105.265098,127,126.41675806097832,125,390,367.6486960333115,355,305,287.5866754328293,271,331,302.32040324348026,275,184,174.6416831032216,167,462,454.73876835415297,446,380,370.4687705456937,355,61,58.55840455840456,56,3561,3190.09577032654,2756
2022-04-01,10.510542,105.248554,129,126.43530701754386,125,383,372.1155195089874,355,302,273.81170539237183,258,330,304.79526523454626,265,190,174.95287154756693,166,465,450.62165716790895,438,386,374.1639631740465,357,61,59.229723805348534,56,3487,3163.07825515125,2661
2022-04-01,10.524082,105.268907,129,126.64096385542167,125,395,366.69550930996724,357,302,277.7623220153341,259,321,302.3594742606792,284,187,174.33472070098577,158,457,448.9060240963856,440,391,376.6332968236583,364,60,57.7513691128149,56,3547,3110.069879518073,2737
2022-04-01,10.524439,105.254678,130,126.79544459045118,123,385,361.35676741130095,351,284,264.3668418747262,243,318,296.90494962768287,279,188,177.13272010512486,165,465,450.9829172141918,434,385,371.79982479194035,356,61,57.72711344721858,56,3405,3080.2623740692065,2719
2022-04-01,10.536277,105.293087,129,127.04193781634129,125,393,379.884570899838,353,315,291.20171177423083,275,329,300.6613462873005,286,238,200.8172565348138,181,434,419.60120286837844,404,402,379.58778625954204,354,59,56.885496183206115,55,3384,2900.4226231783477,2464
2022-04-01,10.542998,105.261159,132,130.1954425942156,127,370,351.6852947622179,342,273,250.43786982248523,233,315,276.92877492877494,256,256,226.43063773833006,199,430,400.80013149243933,363,391,372.80473372781074,356,60,56.97633136094675,55,3360,2817.9132149901384,2545
2022-04-01,10.549477,105.273725,131,126.65504834720038,124,392,375.78593680462853,354,322,287.0500667556742,244,323,301.4534935469515,275,246,206.6915887850468,189,429,417.9121050289276,394,394,375.3560302625724,355,60,56.424788607031594,53,3405,2983.7205162438813,2657
2022-04-02,10.485464,105.251956,124,123.0981165133596,121,403,379.82570615283566,359,316,301.3293190278082,282,350,331.6345522224655,282,180,172.7560761988176,165,462,441.11035690825497,427,404,386.0525509086928,372,59,56.62973505583534,55,3763,3474.376395883512,2952
2022-04-03,10.44784,105.141425,124,122.16173570019728,120,383,371.40828402366867,363,325,304.32127985974137,276,342,317.7473153626999,297,244,230.0716633793557,217,408,389.7177295638834,376,400,380.2763532763533,348,60,57.03221564760026,54,3521,3012.1238220468977,2581
2022-04-03,10.458071,105.162504,124,121.96339324857522,119,382,373.81581252737624,354,325,303.68353044240047,285,338,318.1121331581253,301,228,205.94853263250116,192,427,417.8311432325889,405,392,376.3683749452475,361,60,56.074463425317575,54,3457,3148.1401664476566,2873
2022-04-03,10.461453,105.172294,124,122.83209118807541,121,386,379.2810170977641,374,328,310.06685664182373,292,335,320.34743533537915,302,206,197.53660675142478,192,430,419.0664182376149,410,394,383.5526085050416,369,59,55.67097764138535,54,3766,3194.631740464708,2723
2022-04-03,10.464233,105.183189,127,124.20162174008335,121,411,376.7078676309446,358,328,301.99342537804074,279,343,304.1233837387683,276,221,204.61297392066624,192,427,414.53955730878806,405,398,380.7170721016875,365,56,55.13083497698882,54,3729,2965.1792680254216,2541
2022-04-03,10.467778,105.163448,123,122.39145673603507,121,395,376.35889570552143,352,326,305.4250657318142,284,337,318.7300613496932,294,215,204.09837861524974,194,427,420.2015775635407,404,388,375.7782646801051,362,59,55.6117440841367,54,3717,3165.1976336546877,2799
2022-04-03,10.476738,105.227333,123,122.19649507119387,121,422,390.6144578313252,377,328,305.6534501642936,281,358,329.32157721796284,310,193,183.15837897042718,176,455,436.8157721796276,429,388,380.08192771084333,361,60,56.99759036144579,56,3563,3160.280832420591,2736
2022-04-03,10.505489,105.203926,128,125.74392113910186,124,412,376.6139351446102,361,296,279.66936897458373,262,332,302.83347940403166,284,198,192.02519719544262,183,444,430.8334794040316,423,388,377.52914110429447,363,59,57.26884312007012,56,3476,2919.6522787028925,2543
2022-04-03,10.514912,105.216308,126,123.59465381244524,122,406,389.347054959492,372,295,283.724545653602,268,331,307.48959929932124,281,198,187.23998248303042,181,439,417.67615502518066,412,406,395.196627983359,376,59,56.85001094810599,56,3559,3099.468141011606,2573
2022-04-03,10.522871,105.184845,123,121.93955321944811,119,391,370.35429447852755,362,315,287.3115687992988,264,339,300.29732690622245,274,227,216.32843996494296,202,433,415.5313321647677,400,390,367.8983347940402,356,60,56.66235758106924,54,3174,2807.710122699386,2568
2022-04-03,10.527792,105.204924,122,120.84637300021917,119,426,381.8926850635129,355,305,276.2466053438457,259,348,309.6329391151993,286,212,199.85392028033291,181,437,422.2766097240473,405,391,377.93845816907583,369,59,57.99496276828736,55,3565,3027.7744196233034,2625
2022-04-04,10.474439,105.216928,125,123.94720700985766,122,418,389.3948290972832,372,324,295.4276950043822,273,340,313.5882997370728,299,190,182.3667835232253,176,458,443.13584574934276,431,388,374.6319018404909,356,60,56.72830850131464,55,3440,3069.8249342681866,2683
2022-04-04,10.498551,105.167513,126,124.61897458369849,122,386,362.4256297918949,348,310,292.0834611171962,260,326,294.16144578313265,268,215,204.8716319824754,193,438,421.7033953997811,410,389,373.3886089813802,356,60,56.90799561883901,54,3296,2861.329901423878,2528
2022-04-05,10.195117,105.200047,127,122.5135786246168,119,399,375.8163891323401,357,325,284.86064855390003,245,335,306.94500438212094,289,257,242.45048203330404,235,371,355.87620508326023,337,420,401.7237072743207,380,58,55.1963190184049,54,3567,2965.0961875547755,2521
2022-04-05,10.208515,105.202809,124,120.71619548542624,119,388,380.7786058746164,372,323,296.88228846996935,257,320,306.33625602805785,291,254,236.8877685225778,231,377,361.71701008329677,338,413,401.360149057431,386,58,55.95944761069706,55,3332,2868.005041648399,2471
2022-04-05,10.22418,105.198785,122,119.71034180543383,118,411,380.7835232252412,368,320,298.03571428571433,279,342,315.57340052585454,296,238,233.07142857142858,228,377,364.66476774758985,351,413,402.39132340052595,391,59,56.48137598597722,55,3623,3285.1395705521477,2946
2022-04-05,10.227343,105.230821,124,122.15669515669514,120,418,374.71356563664256,358,309,286.99999999999994,267,327,300.75410913872446,284,241,229.42099495945652,206,389,354.37825991672145,333,442,416.2380013149243,383,59,56.70874424720577,55,3528,3075.1255752794214,2737
2022-04-05,10.228207,105.177659,123,120.52508214676891,119,415,374.07252410166524,358,328,298.5705521472393,284,338,307.3407099035934,289,243,231.8516652059598,225,396,372.72874671340935,352,414,395.63255915863283,376,60,56.87182296231378,55,3432,2932.456397896583,2574
2022-04-05,10.236082,105.210347,126,120.95923734385278,119,412,390.2821467688938,367,315,299.81117196056965,254,350,322.75312157721817,299,241,230.1355969331874,227,373,352.91347207009875,327,436,416.7653888280396,400,59,57.24687842278207,55,3603,3321.51960569551,2878
2022-04-06,10.46658,105.139698,124,123.12445223488164,121,400,366.88014899211225,350,304,286.2416739702017,264,331,307.4546450482034,290,253,235.15687992988612,211,429,399.57208588957064,380,390,365.276073619632,351,60,56.66476774758984,55,3301,2626.2793602103416,2383
2022-04-06,10.540457,105.207852,127,123.83702081051476,121,418,376.0779505145609,355,309,287.4460258375301,267,346,303.57280490475154,273,202,196.58878913947885,187,450,433.0133566892927,410,395,370.3291000656886,357,59,56.448215458725635,55,3398,2926.9240201445145,2615
2022-04-06,10.550361,105.218667,127,123.82073197457812,122,414,389.78978518193793,373,314,296.5607189829023,274,343,327.9859710653223,310,205,195.73016220955725,184,436,421.9015782551514,397,398,382.42569048662875,371,62,57.43774660236739,55,3824,3142.736519070583,2836
2022-04-07,10.445962,105.123164,126,122.76779846659363,120,393,374.19579500657045,356,317,293.2227332457294,268,326,304.4003504161193,279,243,228.85019710906715,218,434,415.6445466491461,397,369,355.48094612352173,340,60,56.316907577748594,54,3361,2790.715505913273,2316
2022-04-09,10.297494,105.145318,123,122.48368732209332,120,407,373.5885701773594,342,318,293.71753886577625,268,353,318.9404423034815,286,257,241.6855703963215,230,424,408.06875410553977,386,360,349.96146266695865,342,59,56.30282461134224,55,3496,3051.5749945259477,2421
2022-04-09,10.30701,105.130668,121,119.86771791502407,118,419,377.25027394258166,368,317,299.96099057637514,283,348,328.68397983782614,303,239,234.3193074731537,226,401,387.047556432172,377,388,378.6193293885602,365,59,56.31382862152094,55,3986,3414.698882314268,2706
2022-04-10,10.248814,105.361138,124,122.96363636363634,122,362,345.9107651830738,333,271,257.3387415040561,246,312,286.25191843893884,270,244,234.81276035957026,215,414,385.10545932909446,371,397,380.22714317035735,361,60,57.01512826134619,55,2999,2777.0449462837096,2643
2022-04-10,10.249044,105.347198,123,121.52453987730061,120,387,362.8469633852226,349,279,267.52225389169047,255,315,290.8430168822627,280,249,235.21968866476652,220,379,368.00219250164446,345,421,396.7888620916467,379,60,56.1315500986626,56,3563,3000.3396185047145,2713
2022-04-10,10.252308,105.334358,124,122.43232588699081,120,391,359.09156626506035,343,295,269.16516976998906,254,330,288.0021905805039,264,253,230.9833515881709,217,380,364.1362541073385,354,420,404.9412924424973,380,60,56.58466593647318,55,3328,2786.7625410733854,2462
2022-04-10,10.258961,105.323388,127,122.86706088480067,121,399,365.595488392466,343,297,276.52212001752076,257,323,293.57139728427506,263,234,223.9989049496277,215,386,368.01073149364873,343,436,407.9728427507665,387,59,56.05825667980727,55,3341,2891.560446780552,2488
2022-04-10,10.27049,105.316832,127,124.97108433734941,121,413,359.04467805519056,342,299,275.0908891809023,250,335,297.344502847131,273,229,224.25186158563298,220,386,362.6622864651774,346,426,413.07818659658346,387,57,55.49759088918091,55,3440,3019.216381953571,2558
2022-04-10,10.272277,105.291556,128,125.74123575810692,120,395,365.6835997372454,349,295,261.7709656229472,240,342,315.61681629078157,278,255,245.44142763301946,227,386,352.9706590759797,334,419,401.67133785855043,374,59,56.09218305233193,55,3595,3199.5395226625787,2899
2022-04-10,10.277579,105.307934,126,124.86853637160385,123,382,363.6455640744798,340,310,288.259364731654,255,336,311.6926615553122,282,237,224.98970427163204,216,382,366.1029572836802,354,423,408.9695509309968,388,56,55.36516976998906,55,3558,3210.1334063526842,2759
2022-04-10,10.282445,105.330149,125,122.5531448608372,120,403,369.7769264448337,354,313,289.8185201401051,256,342,314.8785026269703,292,232,216.68739054290722,208,375,365.3272767075307,340,431,418.02298598949216,408,59,57.002408056042036,56,3624,3229.704903677759,2868
2022-04-10,10.28697,105.341571,126,124.39995616918696,121,385,356.3950887963167,347,291,275.75970181977647,255,336,299.73755755316824,277,241,231.4595483446613,223,375,357.60118395088807,343,427,410.83468537601414,384,59,57.3681210260908,56,3336,3012.1767156325377,2627
2022-04-10,10.290802,105.32462,125,123.05480052608505,122,403,364.8199342825848,340,298,276.50120481927706,242,332,304.6249726177437,277,243,232.75355969331875,223,370,362.2764512595838,353,420,404.84381161007667,388,59,57.198904709748085,56,3583,2966.3728368017532,2485
2022-04-10,10.291025,105.299533,125,124.2563540753725,123,390,358.1146427005699,340,295,276.8947829899166,255,336,307.1161771153003,282,238,229.05567733450246,219,400,381.8950021920211,369,407,388.96953090749673,375,56,55.561595791319604,55,3612,3220.5951337132833,2824
2022-04-10,10.298963,105.275991,126,123.46898969975888,122,398,356.95051456098105,342,296,272.1655353623824,240,319,287.0442303481498,266,257,217.16816290781702,210,398,383.53733304138393,367,412,399.4390190497044,376,59,56.41230567111891,55,3548,2882.101598423473,2561
2022-04-10,10.306886,105.290958,125,123.48171666301732,122,411,366.3679947460595,352,287,263.67491243432573,244,355,311.30713660245186,284,226,218.88353765323987,212,397,384.62675131348504,371,411,396.5665499124342,386,59,55.56151488616461,55,3427,3037.4242556917684,2636
2022-04-10,10.309795,105.31553,125,123.17437020810522,121,402,356.22229522558047,335,300,271.8022339027596,255,329,296.36618484450287,279,232,221.48226018396852,201,405,364.63074901445475,350,430,413.9299167761718,381,56,55.231712658782314,55,3354,2882.411519929917,2665
2022-04-10,10.316024,105.309873,125,123.15396408234783,122,374,362.4986853637161,335,291,267.8369851007888,252,320,301.0944347063979,279,228,208.45092024539883,198,414,402.64921121822965,354,425,389.08041191936917,372,58,55.72633654688871,55,3345,3068.4515775635414,2703
2022-04-10,10.328521,105.30163,126,123.55954465849389,122,392,368.8207485226527,346,294,271.5138980083169,254,332,307.3709783322389,286,243,234.49792077040928,228,392,366.5130225432261,342,425,398.8964762530094,374,56,55.79142044210987,55,3491,3087.4138761216896,2617
2022-04-10,10.356519,105.30945,127,123.83307121995058,122,394,372.8734622144113,356,300,280.2952548330404,255,327,298.0773286467487,275,228,213.3071177504394,208,409,395.79437609841835,382,411,391.30931458699473,369,58,55.491432337434105,55,3575,2872.6544376098423,2636
2022-04-10,10.359519,105.360913,123,119.9848916137508,117,407,382.46517739816034,351,297,282.31427945685505,254,332,311.5245291283401,272,213,206.70740254051688,197,398,384.52890932982916,374,416,408.81296539640834,397,61,58.00547525186159,56,3474,2921.7060884800703,2561
2022-04-10,10.363786,105.288188,126,122.93229623137601,119,409,374.5587204206836,352,309,278.7515337423312,252,336,301.6172217353199,276,238,228.1814198071867,206,392,382.9660385626644,370,416,388.80981595092027,375,58,55.181200701139346,54,3598,2983.04097283085,2644
2022-04-10,10.364433,105.327337,127,123.34326396495074,121,382,364.6778361804644,340,305,287.7928164695577,251,320,294.41524310118274,274,236,215.13031099430574,209,414,401.4215943933421,392,395,383.2586508979413,369,57,55.27748576434516,54,3532,3040.5173017958823,2700
2022-04-10,10.369819,105.304833,124,122.10709592641261,121,386,376.68039430449073,358,304,293.3388828039431,264,342,326.0052573932093,296,224,214.87579408543266,198,414,392.0186199342827,376,406,393.0633077765608,377,59,55.31281489594743,54,3893,3544.401971522454,3175
2022-04-10,10.374447,105.330923,123,120.9789704271632,119,386,368.81879929886077,350,312,294.05477651183185,280,320,302.60495179666975,288,219,208.92659947414563,188,416,406.2164767747591,384,413,385.0363716038564,368,60,56.068141980718686,54,3471,3080.0933391761623,2810
2022-04-10,10.38045,105.349866,122,121.03155818540432,120,395,373.02302631578954,361,319,300.2526315789474,282,321,311.3774122807018,294,199,182.62543859649125,174,407,390.3923245614035,367,440,426.8043859649123,413,58,57.00789473684211,56,3646,3306.1179824561414,2871
2022-04-10,10.455882,105.126628,127,123.32639193336261,122,384,361.80569550931,339,302,289.20744797371304,269,311,298.62760131434834,284,252,235.58532311062433,220,415,390.4972617743703,378,388,373.8549835706463,359,60,56.690909090909095,54,2876,2558.9610076670324,2398
2022-04-10,10.475484,105.13594,124,122.54654983570647,121,378,363.6283399036355,349,321,296.82260183968447,262,341,308.8353044240034,284,248,220.42137538326753,209,434,419.3499780989924,393,379,360.31471747700385,342,61,57.155935173017944,54,3322,2824.210468681559,2494
2022-04-10,10.479304,105.102943,127,125.22603938730855,121,400,375.0759964958389,346,308,285.05716162943503,263,350,325.57577748576443,281,268,252.97919404292603,225,435,376.6684187472624,362,389,370.40713972842764,330,59,55.81099430573807,54,3462,2942.4581690757777,2464
2022-04-10,10.492507,105.122386,124,122.27306596537368,120,400,373.2704774419625,362,325,299.21857205431456,282,338,307.9680245291285,284,212,195.4531318440649,188,450,435.3563293911522,418,382,369.25164257555855,352,61,54.64454664914589,53,3541,2930.6627244853275,2521
2022-04-10,10.499686,105.158111,125,122.25415936952714,119,423,370.9973736047275,356,321,301.11337272926244,277,331,303.9111402932808,279,204,193.40490260450864,179,438,410.152549792077,394,423,396.5537316699497,369,61,58.2379076384329,55,3333,3082.6425913766684,2814
2022-04-10,10.505349,105.165087,126,124.13869412795793,121,388,363.1389132340052,348,321,293.081726555653,261,315,287.64417177914106,268,217,199.67550394390886,183,442,429.3236196319018,412,395,371.0186240140229,360,61,56.80499561787904,54,3218,2782.226555652936,2528
2022-04-10,10.510203,105.111601,123,121.20871660096367,119,445,401.2915662650603,368,310,299.03986856516974,286,351,327.645125958379,273,229,217.47667031763416,200,469,434.4757940854326,413,369,348.0869660460022,323,59,56.436801752464405,55,3418,3094.2276013143473,2589
2022-04-10,10.513536,105.127422,124,119.55839253996449,117,430,397.891453382084,341,335,295.267138939671,267,367,327.8845978062157,287,203,187.37888482632542,176,458,448.23903107861054,431,391,364.51028336380256,347,59,56.44012797074955,54,3113,2833.7925045703837,2398
2022-04-10,10.521024,105.146349,123,120.69192029778856,118,402,373.416246989271,356,324,299.44164659513905,274,366,319.2548719071601,282,206,194.935844098971,169,447,421.66433107072487,408,399,383.2169914604774,365,61,57.59054083643532,54,3138,2801.4876286402473,2404
2022-04-10,10.522164,105.178664,123,120.84888304862027,119,391,371.23702081051454,354,318,302.1631982475356,273,332,309.0941949616648,274,227,210.73055859802847,195,433,417.59802847754645,404,392,371.58269441401967,356,60,58.409857612267245,54,3141,2893.3007667031757,2568
2022-04-10,10.522821,105.229739,129,126.76636741843662,123,390,378.201270258432,366,303,272.0978975032852,251,332,298.7706964520369,284,203,189.5260621988612,182,462,446.3944371441087,420,389,364.0021901007447,349,59,57.568988173455985,55,3248,2779.880201489269,2557
2022-04-10,10.5263,105.091077,126,125.20810514786416,124,397,378.5267309377738,362,298,278.0948729184925,253,352,323.715819456617,288,274,256.45048203330407,239,402,393.3924189307624,377,368,350.52125328659065,333,58,56.15184049079755,55,3663,3334.579973707274,2857
2022-04-10,10.527277,105.237319,130,127.65615418309248,124,396,362.2643451598773,343,298,271.37560227770473,255,335,290.7025843188787,277,227,195.40823477879977,178,459,441.793035479632,398,397,362.8267630310994,348,59,56.77923784494087,56,3273,2844.2921594393347,2561
2022-04-10,10.531488,105.186775,124,120.85526603897526,116,405,376.82811473615067,356,306,295.82701992555286,266,333,308.0253996058682,274,227,217.43179329975914,204,432,415.77512590321874,400,391,366.7851981607182,355,61,59.03569082548719,54,3335,2993.904313553755,2598
2022-04-10,10.533759,105.243145,129,126.43523997370154,124,413,368.8103372755147,339,287,268.40998685939564,252,336,302.8158125273763,270,208,197.1633815155497,181,450,432.1999561979852,419,394,370.4693385895752,354,59,56.45751204555411,55,3208,2768.8856767411316,2515
2022-04-10,10.534074,105.126326,124,122.06419807186683,120,438,400.05936473165394,378,335,305.5660460021906,291,368,344.8276013143483,305,221,208.91500547645128,197,467,446.47272727272735,418,364,344.5805038335159,328,60,56.87294633077767,54,3567,3290.444687842278,3069
2022-04-10,10.534615,105.134916,126,122.42409638554213,120,421,395.27814279456857,365,331,302.68944371441086,271,367,322.1193604905825,277,213,202.68900569426194,194,467,443.1826544021025,412,393,354.06526500219013,328,60,56.000876040297854,54,3486,2968.098773543583,2384
2022-04-10,10.536087,105.175145,122,120.66286966046002,118,412,368.74140573680756,347,313,298.9238011823955,277,346,308.57083424567554,276,230,214.09086927961465,200,420,404.92007882636307,386,396,380.9516093715788,362,60,57.5901029121962,55,3459,3029.4782132691057,2679
2022-04-10,10.539297,105.225673,126,124.1632697786544,122,392,376.42209072978324,363,303,284.4104755643218,257,336,316.0769230769232,296,214,195.61648038571124,183,444,427.00898531667775,413,391,377.3414420337498,355,60,57.0880999342538,56,3372,2937.5722112645203,2703
2022-04-10,10.545098,105.112895,123,121.22365826944139,120,408,382.32763907139736,371,320,302.25295663600536,277,333,310.85392028033294,293,232,223.64520367936927,219,443,430.4334209373631,402,368,345.8269820411739,331,61,58.18418747262375,55,3624,3080.528690319755,2598
2022-04-10,10.546629,105.163964,123,121.83563445101906,121,447,399.73992112182304,378,331,309.1540315512709,276,338,321.7315950920245,282,219,211.784180543383,205,437,419.62576687116564,396,386,368.71231375985974,355,58,55.680762489044696,55,3338,2981.408632778265,2457
2022-04-10,10.546679,105.126512,123,121.30374753451676,119,419,391.6769601401665,377,313,290.0825667980727,269,347,321.5280332895314,286,228,212.4108628996934,197,437,425.8999123959702,412,382,361.760402978537,335,61,56.80398598335524,54,3682,3363.142137538327,2801
2022-04-10,10.546857,105.181035,122,118.13841436706089,116,421,387.2289658194567,362,309,290.92769500438214,264,350,316.5455740578441,298,235,221.22787028922002,207,410,392.7053023663454,377,405,386.2061787905347,369,61,57.45990359333919,55,3263,2966.15907099036,2490
2022-04-10,10.547628,105.146859,125,121.78793503480281,119,441,415.702657807309,373,342,327.2636449928809,294,344,318.86165163739906,273,208,201.88870431893687,192,440,422.46938775510205,406,388,375.7439487422876,359,61,57.53345989558615,55,3594,3253.7225913621264,2505
2022-04-10,10.548566,105.198194,126,122.65307911461755,117,405,380.0376779846659,359,302,287.10186199342814,267,350,313.83439211391016,278,223,203.59255202628697,193,436,411.7553121577218,384,403,384.7921139101862,365,61,58.27404162102956,55,3568,3034.998247535597,2554
2022-04-10,10.552114,105.091399,126,123.97021462987298,122,408,384.3145673603506,369,306,277.8895947426068,257,354,332.10449069003295,287,265,252.27382256297923,223,418,394.4400876232202,381,369,353.2094194961665,338,61,57.45980284775468,54,3980,3287.7296823658276,2795
