date,latitude,longitude,aspect_max,aspect_mean,aspect_stdDev,elevation_max,elevation_mean,elevation_min,elevation_stdDev,slope_max,slope_mean,slope_min,slope_stdDev
2022-04-10,10.356519,105.30945,349,157.11183909295443,107.8337759451622,11,3.307175397507733,-4,2.6356994481836034,9,2.9700572173964606,0,1.6753382960353431
2022-04-10,10.359519,105.360913,353,163.9784025032938,107.16394019148812,16,3.227549407114624,-6,2.968545523511794,16,3.3850164690382085,0,2.0228033090274273
2022-04-10,10.363786,105.288188,352,157.16717942974606,108.53906814286,11,2.853526536312849,-6,2.5392100513873594,11,2.8491784810793703,0,1.742415883791903
2022-04-10,10.364433,105.327337,350,165.59805994729913,106.74694606028446,10,2.8090711462450573,-4,2.2990762163807528,9,3.0197002635046117,0,1.6367465532010357
2022-04-10,10.369819,105.304833,353,157.42893845768725,105.1834007745691,11,1.8840630311334796,-11,2.417832648864602,15,3.1722058261637187,0,2.0772121861085777
2022-04-10,10.374447,105.330923,350,163.07581307106014,105.716124076272,12,3.0211263430412187,-4,2.3728976971860902,11,3.005517091455262,0,1.7397883812080197
2022-04-10,10.38045,105.349866,353,161.49263008112683,104.41720293499067,8,2.2363215952621727,-5,1.97611300475324,10,2.7903418654211647,0,1.572947168351172
2022-04-10,10.455882,105.126628,353,170.4585785080426,105.93163010502492,14,3.80495892260327,-5,2.980732144759968,11,3.6249790085447575,0,2.016458191107902
2022-04-10,10.475484,105.13594,354,166.8645568536543,107.09059784765168,13,3.208563281219129,-8,2.574669435769929,13,3.2228771255087394,0,2.000764349741873
2022-04-10,10.479304,105.102943,352,162.42926715224644,105.61613077485714,12,2.237806725234778,-8,2.261302620722699,18,3.1150573607470733,0,1.9782910511693914
2022-04-10,10.492507,105.122386,349,158.5904950038685,105.11178493186307,9,2.699050158855583,-5,2.1291275463373185,10,2.90871977216982,0,1.7127321303799143
2022-04-10,10.499686,105.158111,355,169.14229410389555,106.19913994506496,21,2.8190373021543667,-8,2.9640774783846777,17,3.7917875334613074,0,2.511350693638949
2022-04-10,10.505349,105.165087,355,158.70077965007937,106.18534107759443,19,3.1911821839421064,-8,3.0688502231351293,17,3.7657164681324624,0,2.3183592683542202
2022-04-10,10.510203,105.111601,352,163.19579367404916,106.92017353010564,10,1.4838196705659252,-8,2.524617261387688,11,2.9693744176628813,0,1.7280476998113072
2022-04-10,10.513536,105.127422,350,159.40409181899597,103.69367039841393,13,1.983159274087342,-5,2.4428814024569485,12,3.22906679660749,0,1.9411887710699485
2022-04-10,10.521024,105.146349,358,165.9095589881353,104.76869905180867,17,1.8815990466031947,-30,3.8153901991034727,36,4.546906069345133,0,3.576073986850605
2022-04-10,10.522164,105.178664,353,169.63219298938665,106.84885465626341,11,2.400453635669327,-7,2.551948471570116,13,3.3824168444339087,0,2.0904361235929243
2022-04-10,10.522821,105.229739,350,164.7011146884733,109.26123336832266,11,3.3577405995483294,-5,2.198713426623944,10,2.8624449404467978,0,1.7048210996979152
2022-04-10,10.5263,105.091077,354,173.6053883404056,105.1902072227653,12,1.826864010903093,-11,2.91273134518841,17,3.9376002001534065,0,2.358885506250443
2022-04-10,10.527277,105.237319,350,163.77432629063165,106.52670753083255,21,4.06935601746081,-3,2.940701745735126,15,3.2411593134188816,0,2.202496779451008
2022-04-10,10.531488,105.186775,354,170.3467947958229,105.53791361931982,15,2.208081486456234,-7,2.7937418573903097,13,3.6903600258101883,0,2.146857460479407
2022-04-10,10.533759,105.243145,349,169.1432385366706,106.96244947688324,13,4.103366658656299,-9,2.850320861745239,11,3.2013872200623505,0,1.9346366310737926
2022-04-10,10.534074,105.126326,353,164.51696815076957,106.23465303242095,12,1.0648967163196443,-8,2.3117907334960512,13,3.2425446465311487,0,1.8527992598456982
2022-04-10,10.534615,105.134916,353,159.2235175211031,107.48349689611183,12,2.130249417280114,-8,3.157080473876174,13,3.3751201654002676,0,2.204753428535413
2022-04-10,10.536087,105.175145,353,164.9084603711227,105.28815594506783,11,1.8346637873994753,-8,2.3727376807790748,12,3.2076528815166188,0,1.9800801587618106
2022-04-10,10.539297,105.225673,355,164.08563612301734,105.23014124254915,16,3.008365101625615,-7,2.52062858793122,13,3.3458299589810436,0,2.131287928991068
2022-04-10,10.545098,105.112895,354,159.4885638665586,106.37416435748558,10,1.412908938882194,-7,2.3257779781358816,10,3.0038219202433383,0,1.8131346763841119
2022-04-10,10.546629,105.163964,356,170.94026961631522,106.20855333089209,12,0.7979161522887761,-11,3.250216154886224,15,4.317561272694355,0,2.5788433192222606
2022-04-10,10.546679,105.126512,352,167.76660192896418,102.6462032686911,17,1.5208565127226046,-9,2.6884147180346125,17,3.7279238947957496,0,2.2786645859556613
2022-04-10,10.546857,105.181035,349,160.87020413000334,105.5916163726097,10,1.976206230228094,-6,2.2925287764813405,10,2.894685904462812,0,1.786856236943691
2022-04-10,10.547628,105.146859,352,165.71389116573354,109.09600546864732,11,2.450018598802436,-7,2.7741123189589856,13,3.0799123058235653,0,1.8187750530810796
2022-04-10,10.548566,105.198194,352,159.98995641525337,108.00782468011303,14,2.302818524175706,-6,2.3903267647062423,13,2.9312256399452226,0,1.9676806121210355
2022-04-10,10.552114,105.091399,354,163.91885361389458,105.3448301750549,14,1.8406436406252054,-9,2.6278291279102106,20,3.45582212975521,0,2.296990407229972
2022-04-10,10.554634,105.1522,354,165.0383588609198,109.4002209439123,14,1.8274163975654159,-6,2.667689633864375,11,2.9444844941719417,0,1.8273109871945576
2022-04-10,10.555822,105.1711,354,163.67869686725413,106.3254392656675,11,1.01537570237433,-11,2.7719479539794554,15,3.7008239217093335,0,2.185969401391399
2022-04-10,10.558195,105.203328,350,159.82437601638065,106.48060614115833,20,2.077564241837682,-7,2.428854852378527,17,2.9443105729917627,0,2.141457655212584
2022-04-10,10.559295,105.124493,355,161.12484734369798,108.2029909435403,10,1.4363057010339484,-7,2.400876076934087,11,3.223762043800427,0,1.9226498740590976
2022-04-10,10.562531,105.169469,354,154.72327195159681,103.690133175732,11,1.314600601747305,-9,2.3594841831776927,13,3.033849931859028,0,1.9015260213254441
2022-04-10,10.564704,105.19729,350,166.29166460939894,102.74088698408558,7,0.930711222148709,-5,2.0910486012908556,8,2.8667581739362276,0,1.55345237639082
2022-04-10,10.56526,105.088832,353,163.20611383034407,104.77927138430113,12,1.6884856304908118,-10,2.511485070123,17,3.249444541363976,0,2.063691371982124
2022-04-10,10.565735,105.172074,349,155.82191032317098,102.03417341675078,8,1.407867624307937,-9,2.378691266828412,13,2.847983225916879,0,1.808364852332731
2022-04-10,10.567359,105.177342,350,160.72601734138303,108.14021849924157,8,1.4006063558736213,-3,1.8972454813840909,7,2.497336906070804,0,1.4359679047298268
2022-04-10,10.570816,105.208925,350,163.89650632311407,105.73120903632845,12,2.056884985813315,-8,2.7409398595184813,16,3.2752085212273623,0,2.086883051900328
2022-04-10,10.571202,105.135919,348,167.68990908432565,106.18283845595245,13,1.7761703500352197,-6,2.337732655012435,16,3.182469930677621,0,2.0242900323804096
2022-04-10,10.571793,105.16066,354,166.49282269877074,105.28967697289828,10,1.2021987788219408,-7,2.578893983721742,12,3.555194944125342,0,2.0833439275577983
2022-04-10,10.576126,105.183375,354,157.51608879116833,105.78428716824081,14,1.5667250357126399,-7,2.7122624401528217,14,3.6722369607720533,0,2.19921554322627
2022-04-10,10.580993,105.154027,353,161.90406035231848,105.90356800212838,11,1.7716183479474417,-9,2.9354689577803126,15,3.7801498275271865,0,2.2306388183508483
2022-04-10,10.581404,105.200348,352,161.03678810878768,106.22675268033386,8,1.099631032746255,-6,2.0245743963906424,11,2.7133279134753674,0,1.6855579023506937
2022-04-10,10.585739,105.193578,354,168.9289720364421,103.83544147095388,14,1.5126356048238447,-9,2.9358221532069875,13,3.716803149191638,0,2.303207934668186
2022-04-10,10.590564,105.128439,352,159.3573857035187,104.61084055850283,11,1.9595605538495968,-5,2.1302935047283684,12,2.7650779858937513,0,1.8190710648747523
2022-04-10,10.593644,105.075243,353,159.63567330575,106.1900532378952,15,1.7310825622846093,-7,2.495427187342975,17,3.3519273749452774,0,2.140342201841485
2022-04-10,10.603094,105.127872,350,159.37656750903471,108.44840367325389,14,1.760803881168827,-7,2.2632177825780504,16,2.938145517500149,0,1.782759636422696
2022-04-10,10.612095,105.141919,354,165.04428471755995,105.12008329264438,9,2.2138903150217866,-10,2.3125841737344985,17,3.1420428366441566,0,1.9970278899821226
2022-04-10,10.619493,105.095029,354,161.08611588307713,106.66806709294468,11,1.855142862784591,-9,2.0489992160367185,13,2.7030323374734286,0,1.7555292250659333
2022-04-10,10.626774,105.140369,352,169.28717739440648,104.66117307758697,29,0.9010544537837252,-12,2.9334690001035226,30,3.6547223337523955,0,3.1173029879971894
2022-04-10,10.628311,105.12253,348,161.41223471647706,105.7673895671045,10,1.8827997222523891,-6,2.0364047573978894,12,2.8048823028041325,0,1.763376796626903
2022-04-10,10.634849,105.13078,350,161.16510624574238,106.52903635275072,10,1.5214614096113146,-7,2.3827857285038645,13,3.24630188468133,0,2.0320240752119387
2022-04-10,10.636733,105.155635,352,157.33128190276207,106.20880970983087,8,1.6770839846899646,-5,1.9740534441259658,10,2.7110148657409985,0,1.6611451498661234
2022-04-10,10.64394,105.165296,350,162.4092333107366,104.03828889072301,9,1.4528856975496753,-9,2.35727755176177,13,3.1767946346889224,0,1.9976058922418811
2022-04-10,10.64683,105.119494,352,164.3876454966384,105.98961095127245,9,2.102194008681258,-5,2.070892153722891,10,2.7671395615931647,0,1.641536396307281
2022-04-10,10.649258,105.142121,354,168.23602486516003,105.60952209657799,14,1.968368988972583,-8,2.926498645824509,15,3.867776318863758,0,2.4138894606456796
2022-04-10,10.653314,105.174185,354,174.20406914184738,104.29880782424058,17,3.1301131633415276,-10,4.127320338659668,24,4.932240199804542,0,3.1194158143677053
2022-04-10,10.663484,105.168203,350,164.2002461327866,106.1238024798047,13,2.777921099305365,-9,3.090345909492989,14,4.060809276705242,0,2.27207842486013
2022-04-10,10.676956,105.147011,354,163.75563803394337,104.54935019373713,14,3.2257286504912472,-11,3.048537242458984,19,3.7107542165979,0,2.329764119080707
2022-04-12,10.327543,105.350908,352,163.98591122457378,103.7246144997897,10,1.6927546734744299,-7,2.5171451888758316,11,3.38083175492053,0,1.8974842530655316
2022-04-12,10.331447,105.158675,350,162.1895284025774,105.02208248225357,9,0.8819392286305363,-6,2.253827051712139,11,3.1692526122992186,0,1.7993166337222077
2022-04-12,10.33791,105.357013,354,160.83298579198262,104.70329889132034,12,2.824114428401541,-9,2.4775145221812465,12,3.326448390932961,0,2.0917109603930064
2022-04-12,10.339092,105.325101,353,159.06802998959054,106.79333682372295,10,3.2317670931442923,-3,2.230559646661793,9,3.0781132647279694,0,1.7562589780346298
2022-04-12,10.340626,105.172116,352,158.6289922485729,104.8399509234393,10,0.8580167810328873,-10,2.283944585810831,14,3.033021804801075,0,1.7887179670476805
2022-04-12,10.342217,105.346028,355,168.5004397740189,104.0453956645603,12,3.9010854347503865,-8,2.97218339017909,13,3.6295060365984244,0,2.2641603146615075
2022-04-12,10.342299,105.365285,355,169.64859167223898,103.9398043125003,17,3.953087582801636,-4,3.2735919623430596,15,3.8118891783903783,0,2.2449815902586714
2022-04-12,10.342809,105.315657,352,160.97251952655319,106.70663940647759,11,2.6234101218535977,-4,2.349626061820367,12,3.0567694796103595,0,1.9150081555512144
2022-04-12,10.345924,105.270456,356,164.21484851080072,105.02891847557478,26,2.8841547370432092,-12,4.43487757783098,24,5.8551547172794525,0,3.3923487318472203
2022-04-12,10.346876,105.206507,354,156.9831964607483,107.30307004435727,9,0.486512038528562,-6,1.804724904210564,10,2.510816393086206,0,1.6100176172825347
2022-04-12,10.358094,105.189541,349,151.78553735885842,105.78725140129215,10,0.5793653407818282,-10,1.9512771203331276,13,2.5936013649718705,0,1.711434849769019
2022-04-12,10.35853,105.127583,350,164.50556009381015,107.39406065066423,13,2.107436954860471,-8,2.562581660541536,19,3.5856017286358,0,2.207070796698124
2022-04-12,10.364419,105.164984,350,157.15409723754732,107.18738087163193,8,1.3499820491622396,-4,1.9943029350805483,9,2.761418544368213,0,1.5727664270107156
2022-04-12,10.368014,105.238516,353,158.29259704540593,106.1351965874117,10,0.6849552858248655,-12,2.745655080139894,19,3.311958365585732,0,2.393609084517248
2022-04-12,10.368598,105.136423,350,162.77744510978044,104.63195820140494,11,1.75619388286134,-13,2.1357572439966295,18,2.857226141775853,0,1.9291850283530456
2022-04-12,10.467721,105.192464,354,162.48164855173866,103.62219731047809,14,2.8121985189770475,-5,2.6663687079631355,12,3.2204149366663457,0,1.9749599165572174
2022-04-12,10.557185,105.227883,354,168.71302770535416,106.39740719106693,16,2.7411610176187113,-9,3.195036717004958,17,4.435868820942301,0,2.5843031111369417
2022-04-12,10.595261,105.15779,355,171.026613304019,105.41224420440483,13,1.4987509585858017,-11,3.4976421255928263,17,4.807200007899075,0,2.8980136855166143
2022-04-12,10.599524,105.186221,350,167.2461345041174,107.47178572447781,16,2.4584290519414704,-10,2.947239468589924,16,3.5814206067627268,0,2.273918086318083
2022-04-12,10.603991,105.147312,353,167.4257304513543,103.53340726413977,15,1.768283089602691,-18,3.7267874056884924,21,4.897208535345056,0,2.998455965566911
2022-04-12,10.605148,105.164514,346,156.0621982484837,103.11908034050879,9,1.59286624036123,-4,1.7846224045029986,8,2.4724387940141717,0,1.412931530433782
2022-04-12,10.61225,105.175364,348,161.39242635176726,105.17630582257092,9,1.921630578950315,-5,2.16081469559938,11,2.912458078678791,0,1.7529289408681208
2022-04-12,10.630244,105.19128,350,156.65863523867205,107.03114887566456,8,2.005005792369869,-5,1.7591780645799822,10,2.571933993312447,0,1.5456911673496523
2022-04-13,10.29466,105.248528,353,159.15677444010308,106.10451465409052,9,2.003261535623217,-6,2.0212583502394925,10,2.797445459876524,0,1.6169300148634749
2022-04-13,10.303589,105.234936,350,160.16795145477542,104.93407222764186,10,2.4735696025722116,-5,2.0905792232336653,9,2.7390595351043636,0,1.6152430955462855
2022-04-13,10.304295,105.27046,354,162.64303645672052,109.0283990811611,14,2.7830485804083858,-4,2.3018904192605016,13,2.982766572883792,0,1.8495305889049214
2022-04-13,10.307585,105.254064,350,167.0299521332495,106.7833241117867,11,2.821453396628574,-4,2.2531605212490873,9,3.1015611874116717,0,1.7522245119746034
2022-04-13,10.319903,105.230831,349,161.44196021201807,105.16378049956168,9,2.804189630351926,-5,2.152998060097604,9,2.8664147661574852,0,1.61545210791739
2022-04-13,10.331036,105.232626,352,168.9028087074544,102.63740933801449,8,2.0723523830858235,-5,2.1773298782052235,12,2.9659107380516287,0,1.711862859955897
2022-04-13,10.33114,105.278682,354,166.70724636726308,105.73009993904645,13,2.627825233315436,-7,2.6908603603824144,12,3.6761057982138574,0,2.1084985361439528
2022-04-13,10.332664,105.264027,346,155.19629733335535,108.70326924083481,8,2.082565513152044,-4,1.6269600535241817,8,2.276803979378388,0,1.3517301149318062
2022-04-16,10.28859,105.207594,356,165.5566291971957,105.51186097364811,16,3.5535587212060515,-9,3.4938713754528252,20,4.478865768805019,0,2.937304053386509
2022-04-16,10.309139,105.215737,350,158.51484094982072,106.31701023988127,13,2.6201145108581065,-8,2.229921165880893,12,3.013579222011386,0,1.8881562158268579
2022-04-16,10.318227,105.218967,353,162.51226366298897,105.47935025397373,11,2.361320950520361,-9,2.521301212177508,12,3.308326112954185,0,1.9506431428264086
2022-04-16,10.321392,105.177554,353,165.89115395258744,105.13672378430086,19,1.5365510561756293,-14,2.9324185996688206,19,3.891829298825887,0,2.6458684768906133
2022-04-16,10.327832,105.216844,354,167.27806436736182,104.34803962623621,21,2.1306716737490534,-7,3.40418044899184,18,4.197325163883128,0,2.5621860074810403
2022-04-20,10.23625,105.234527,352,163.76122260668973,105.76859736547974,14,2.3430713461855333,-5,2.264428222819909,12,3.082965892239249,0,1.9293888974489015
2022-04-20,10.244181,105.230614,355,160.7177882777799,105.08391485378594,9,1.6769568884847041,-8,2.2536824936225983,13,3.2393572153466974,0,1.96091485659881
2022-04-20,10.257436,105.217205,349,163.7054059486193,100.9374719814783,9,2.6291618753274295,-5,2.251498864561415,11,3.055542192890259,0,1.6859204600613442
2022-04-20,10.265814,105.21507,354,163.44166845131204,106.36922684358588,16,2.638380310693045,-10,3.0170803647966613,22,3.6065861654283937,0,2.5031879305824862
2022-04-20,10.275419,105.234563,350,157.0944043386722,106.69294902867905,9,2.09546528370395,-5,1.8430927925909277,8,2.4361900870831605,0,1.44770591021089
2022-04-20,10.275776,105.258985,349,159.19195440168684,104.58474697034683,8,1.7768252503953612,-9,2.0504204250518385,10,2.7189015550869784,0,1.5845681308170763
2022-04-20,10.280379,105.241273,354,168.9468963858439,105.92249757176378,12,1.9005703440845318,-9,2.6598976891091657,17,3.70375715401267,0,2.382881670287776
2022-04-20,10.281994,105.246519,354,168.9021167943331,104.06879099107674,13,2.156586772094553,-13,2.8300712163328874,18,3.719726546412979,0,2.6348152231034825
2022-04-20,10.283233,105.260351,352,161.02842382369118,104.48657029892348,9,1.9370504723026694,-6,2.076614824406703,11,2.7751529588518458,0,1.5926587909263596
2022-04-22,10.227394,105.164987,352,163.7419450513598,106.20032287529123,16,1.6503837572953428,-13,2.713504076347019,16,3.4764291622589756,0,2.2230895290409176
2022-04-22,10.245058,105.178415,354,161.72299307713354,106.14333271436696,12,2.2707364730614485,-10,2.6049508888446193,15,3.584690612777483,0,2.1402115569962428
2022-04-22,10.24991,105.206339,350,159.29552725655265,105.6734521094377,10,2.091800794056112,-4,2.2983578876214725,11,3.024016078812542,0,1.6604638922953212
2022-04-22,10.254048,105.172039,354,168.65465238879747,101.3210010525926,17,3.2758088962108713,-9,3.5600490337404427,25,4.881268533772654,0,2.8640676769062683
2022-04-22,10.255579,105.190922,353,165.47981996289857,105.44723427378071,10,2.7805320056805263,-5,2.488195540349525,12,3.169038495121798,0,1.8463837723620062
2022-04-22,10.262681,105.14739,357,159.92453955388612,113.19933519925469,47,4.625850878060034,-7,6.47063488072888,24,4.442357747685413,0,3.139250867548376
2022-04-22,10.262836,105.117192,354,166.75951406599052,103.21045680437007,15,2.6887030557038254,-11,2.877085209157777,15,3.804206288015075,0,2.3039844838010524
2022-04-22,10.265977,105.125368,354,167.3311334866528,105.45785246832095,13,2.9167001640824255,-10,2.756891157055839,14,3.790182072183088,0,2.2017494092098686
2022-04-22,10.270486,105.19207,350,164.37661948255646,106.13624934633522,12,2.4400083033490203,-5,2.2554877474661033,14,2.912913684709978,0,1.8132497178647637
2022-04-22,10.279364,105.19089,350,169.23648853452835,103.76897962641641,10,2.6653202424881415,-4,2.4115585808751137,12,3.2842448603057464,0,1.9078508962855822
2022-04-22,10.281814,105.114918,350,167.8019688139346,104.95277127711394,9,1.5758517195823853,-6,2.2479561298514925,10,3.076700062266706,0,1.693016532456197
2022-04-22,10.283009,105.129752,350,159.49099061996537,107.09263776743545,9,1.6326663745358578,-6,1.9814762608641594,9,2.699726868676221,0,1.5721001744482572
2022-04-22,10.284027,105.15814,350,163.43328303229592,103.07099190137124,10,2.347268258288139,-11,2.372823596969658,15,3.1879995782620454,0,2.0101287362489337
2022-04-22,10.284175,105.143442,350,163.3395325698774,103.40770579612044,16,2.1254958291053354,-7,2.5254469438009584,21,3.3375986716392374,0,2.145243617428352
2022-04-22,10.286013,105.107472,355,169.60640544538634,103.72264441414163,13,1.3914102061458267,-11,2.90678209605342,17,3.9020206046988224,0,2.477257746215176
2022-07-05,10.262288,105.409359,354,162.41975715439,105.98906085084376,11,2.852598975237656,-5,2.198587052048799,10,2.966209203090762,0,1.7126830713696735
2022-07-05,10.270666,105.424059,353,163.66391006675144,107.31521772595325,12,3.0654236707367692,-5,2.143974953002775,12,2.9326719690030787,0,1.7828819365882103
2022-07-05,10.282741,105.414218,352,164.73997561859574,106.26237956129026,29,4.102935652861518,-9,3.5045925130159894,32,4.187680801291553,0,3.090303759222229
2022-07-05,10.292251,105.405536,353,171.3993983803054,104.38482883811635,21,4.122389741494627,-14,4.219400571918751,20,5.148688363633971,0,3.3275635279896973
2022-07-05,10.303175,105.416814,354,166.10120969335983,107.60470847569648,13,4.08052762660271,-8,3.037061117667803,16,3.773597585884274,0,2.379221527670051
2022-07-10,10.434624,105.327551,349,165.3509657023364,104.41613142280507,9,0.625175769351094,-11,2.456605399889955,16,2.968303887507614,0,1.8195980049171596
2022-07-10,10.436532,105.313783,353,169.36161622814245,105.33463563884843,17,1.2644877663252876,-9,2.852295072928533,23,3.917920769256101,0,2.4000895690660697
2022-07-10,10.439647,105.334052,353,166.09905519019702,105.94482012771246,17,1.145874154890848,-11,3.414790558962492,21,4.104166186413048,0,3.020881117996051
2022-07-10,10.442271,105.339057,352,163.39714109778959,106.74699807742054,16,0.44908012631592803,-13,2.9471456006431818,18,3.575857061475287,0,2.5033727869221516
2022-07-10,10.444036,105.331928,353,170.1980216603169,103.6335926950408,19,2.364027014478629,-16,4.0659578738290545,21,5.18952612705762,0,3.3711875918317604
2022-07-10,10.446006,105.338972,352,160.7918987008281,103.33154152205445,19,0.8325500979730276,-13,3.561257715399155,21,4.244734978841118,0,2.889328171382532
2022-07-10,10.447125,105.31374,353,160.77508791802228,102.68457513186593,16,2.1401979637264077,-17,3.366173077771388,19,3.9447334799731313,0,2.5353669987949976
2022-07-12,10.257715,105.375007,352,161.70873434529489,106.229613997141,10,3.6863358846535315,-11,2.2950124396659466,13,2.8768578893783587,0,1.7744045075329211
2022-07-12,10.275826,105.364451,356,163.60900278742432,104.80697535969836,12,3.0586545241280234,-10,2.698226249863966,15,3.386255955401213,0,2.2299131681708664
2022-07-12,10.303437,105.381252,353,162.1405429446842,104.31696149715239,12,2.392560867130102,-8,2.4225368348513885,12,3.0755905511811026,0,1.910444123059454
2022-07-12,10.3037,105.354593,349,157.34416664744896,103.68416303445954,15,3.7514718042821515,-5,2.8697322694198033,14,3.5028480689466575,0,2.171434383832018
2022-07-12,10.314233,105.359823,353,162.19815246146283,103.6670731908456,12,3.723267850259767,-8,2.9820730596983673,11,3.5379111086219535,0,2.147554693817286
2022-07-12,10.31856,105.374468,355,167.44036948092813,105.97899354915936,12,2.489871887363661,-7,2.667762953790244,12,3.7043065479425894,0,2.140086082833551
2022-07-12,10.320676,105.364971,354,165.83850129624565,104.79767382566908,16,4.257384647312473,-6,3.194566440228425,15,3.9589022594533714,0,2.4765462192033354
2022-07-12,10.331447,105.158675,350,162.1895284025774,105.02208248225357,9,0.8819392286305363,-6,2.253827051712139,11,3.1692526122992186,0,1.7993166337222077
2022-07-12,10.334417,105.375498,354,165.46643322550673,103.20375517025651,24,2.7355109462602205,-10,3.661986553392562,23,4.461185740544316,0,2.8280700182164833
2022-07-12,10.34297,105.382435,356,167.63575035492775,104.05546867346051,14,3.7525651963384004,-9,2.812451566844012,14,3.393987805641293,0,2.008540019832642
2022-07-12,10.35091,105.142796,349,154.77551269129162,105.92134759942532,8,1.5426325948470652,-4,1.952251457031633,9,2.7283773724118388,0,1.5023182161021356
2022-07-12,10.35853,105.127583,350,164.50556009381015,107.39406065066423,13,2.107436954860471,-8,2.562581660541536,19,3.5856017286358,0,2.207070796698124
2022-07-12,10.364419,105.164984,350,157.15409723754732,107.18738087163193,8,1.3499820491622396,-4,1.9943029350805483,9,2.761418544368213,0,1.5727664270107156
2022-07-12,10.368598,105.136423,350,162.77744510978044,104.63195820140494,11,1.75619388286134,-13,2.1357572439966295,18,2.857226141775853,0,1.9291850283530456
2022-07-13,10.533759,105.243145,349,169.1432385366706,106.96244947688324,13,4.103366658656299,-9,2.850320861745239,11,3.2013872200623505,0,1.9346366310737926
2022-07-13,10.548011,105.248097,356,168.61447984356803,105.40488373220433,22,3.495618453192176,-13,3.853775939944814,28,4.589978075806357,0,3.533813824677138
2022-07-14,10.37346,105.184697,350,159.15935508308485,105.43625406843525,10,0.9791505409989949,-6,2.208916045715094,12,2.8421699247377323,0,1.7633626212190217
2022-07-14,10.375619,105.124248,354,164.01713410516948,105.7426517336413,10,1.9461471319642298,-8,2.3744363709062593,12,3.2391759029001497,0,1.8602617476921286
2022-07-14,10.378511,105.144998,356,169.8012588476701,107.00246000837213,18,3.030130660615061,-12,3.095438994302981,21,3.5424638764735117,0,2.774259843129631
2022-07-14,10.379507,105.154892,355,171.52010829825508,104.9398824347824,19,3.3965600152829682,-17,4.275333358493877,17,5.496864357094393,0,3.0789489199541724
2022-07-14,10.381544,105.174719,354,164.59735392053867,105.3280950538847,11,1.2873140350241585,-10,3.0360469821188265,17,3.9523646412115214,0,2.5123581816545624
2022-07-14,10.389374,105.169781,354,167.94348981749545,104.16904001890711,20,2.749025885266906,-15,4.105821917008974,26,5.433537872724457,0,3.539630294622228
2022-07-14,10.391295,105.178235,354,167.10124126847174,104.98929246454792,23,2.197512852348663,-10,3.349118076796479,21,4.390629065244814,0,2.8607532581916475
2022-07-14,10.391781,105.161155,354,163.28590530201976,101.79830932934458,18,2.7529138220057376,-11,3.943377262936338,17,4.929831148172664,0,2.8111895340086783
2022-07-14,10.395094,105.169245,354,168.66760202485287,105.45263639700109,21,2.550323258471743,-11,3.7832926771130233,24,4.965299528698039,0,3.1248252409024855
2022-07-14,10.395734,105.143745,352,166.74600168627396,107.03446562460967,9,1.6994743567786896,-6,2.093582260708073,9,2.909823863411806,0,1.6969357131357623
2022-07-14,10.396044,105.180167,354,161.5646103682234,107.12421019620602,13,2.327139187141822,-9,2.6976799629808608,16,3.4658059416375746,0,2.4269149894935094
2022-07-14,10.44784,105.141425,352,159.93015727702613,105.58465593863694,12,2.509237061527721,-9,2.3132608354869792,16,3.294782459791614,0,2.069075668441176
2022-07-14,10.461453,105.172294,353,157.86095798839557,104.68223264985747,9,2.413793557649876,-3,1.9032725298035211,8,2.6804081955228876,0,1.541748110626614
2022-07-14,10.467778,105.163448,350,161.08019652330253,107.64905687527207,10,2.4366386875615387,-4,1.9418087408188447,13,2.6053464348868394,0,1.5647004508099769
2022-07-14,10.522871,105.184845,354,168.2123522633745,105.91570817686345,12,2.857544032921812,-7,2.771944240066232,15,3.852885596707823,0,2.3549571004536958
2022-07-14,10.524439,105.254678,350,162.80078487663877,105.05254015024006,15,2.7008875953934584,-5,2.6127707102193773,14,3.5495519223551573,0,2.2081957853323804
2022-07-14,10.535058,105.252744,353,165.17695665628545,102.92968975965414,25,4.5944765240750876,-13,4.101903249200332,26,4.634478762699253,0,3.337490514302228
2022-07-14,10.536277,105.293087,353,165.49892184974362,105.03798097055386,12,3.196618394066387,-15,2.7044697438925334,20,3.1226325960212113,0,2.305867091607466
2022-07-15,10.384444,105.3447,353,159.9724366913489,104.88872545599459,12,2.8885379061371843,-5,2.3482781192995086,12,3.0453371630346,0,1.7684572415135427
2022-07-15,10.390554,105.336857,349,161.73707873310332,104.36290999368406,13,2.6663921899291205,-5,2.3847921605998086,12,3.195169429000554,0,1.8747431895423814
2022-07-15,10.391149,105.359279,353,161.5416779199904,105.92808714274781,10,2.5266687306909428,-6,2.131023088957684,11,3.1198396648375892,0,1.7479986761883963
2022-07-15,10.391491,105.34899,352,162.82219894667162,106.36385797620994,10,2.67339571620077,-6,2.433953599059814,11,2.9654456883689218,0,1.759037568376646
2022-07-15,10.399353,105.356462,350,158.5826112730328,103.93731788251031,9,2.8072914093760803,-4,1.9757949786728275,10,2.653272736254509,0,1.5461565134060926
2022-07-15,10.405902,105.36283,354,166.58643550889073,105.4112317168196,14,2.462703083677226,-7,2.476312264817422,14,2.9660937124338433,0,1.8921217251947695
2022-07-15,10.409367,105.355252,355,170.91162861160768,107.08877702230596,15,2.0015610642901573,-13,3.2225841110164093,20,4.253172352695138,0,2.944502635044271
