date,latitude,longitude,potential_evaporation_max,potential_evaporation_mean,potential_evaporation_min,total_precipitation_max,total_precipitation_mean,total_precipitation_min,skin_temperature_max,skin_temperature_mean,skin_temperature_min,soil_temperature_level_1_max,soil_temperature_level_1_mean,soil_temperature_level_1_min,volumetric_soil_water_layer_1_max,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_1_min,irrigation_mm
2013-07-15,40.99443,-5.5754,82.351,82.351,82.351,11.66,11.66,11.66,23.5,23.5,23.5,23.91,23.91,23.91,0.18192291259765625,0.18192291259765625,0.18192291259765625,70.691
2013-07-15,41.2211,-4.41308,112.052,112.052,112.052,1.556,1.556,1.556,25.53,25.53,25.53,25.5,25.5,25.5,0.16556421915690103,0.16556421915690103,0.16556421915690103,110.496
2013-07-15,41.58075,-2.86887,90.366,90.366,90.366,24.319,24.319,24.319,21.88,21.88,21.88,22.54,22.54,22.54,0.1885369618733724,0.1885369618733724,0.1885369618733724,66.047
2013-07-15,41.65781,-5.10557,108.81,108.81,108.81,14.212,14.212,14.212,23.04,23.04,23.04,23.49,23.49,23.49,0.2897148132324219,0.2897148132324219,0.2897148132324219,94.598
2013-07-15,41.74448,0.71416,93.094,93.094,93.094,4.335,4.335,4.335,28.59,28.59,28.59,28.46,28.46,28.46,0.15608660380045572,0.15608660380045572,0.15608660380045572,88.759
2013-07-15,41.82753,-5.74309,134.071,134.071,134.071,26.312,26.312,26.312,23.54,23.54,23.54,24.08,24.08,24.08,0.2348454793294271,0.2348454793294271,0.2348454793294271,107.759
2013-07-15,41.84807,-3.87632,93.013,93.013,93.013,35.435,35.435,35.435,21.61,21.61,21.61,21.93,21.93,21.93,0.2140064239501953,0.2140064239501953,0.2140064239501953,57.578
2013-07-15,41.86077,-1.07946,96.492,96.492,96.492,2.657,2.657,2.657,29.11,29.11,29.11,28.54,28.54,28.54,0.0791333516438802,0.0791333516438802,0.0791333516438802,93.835
2013-07-15,41.86705,-0.05219,95.959,95.959,95.959,9.839,9.839,9.839,26.4,26.4,26.4,26.73,26.73,26.73,0.2271442413330078,0.2271442413330078,0.2271442413330078,86.12
2013-07-15,41.90971,2.24778,79.171,79.171,79.171,24.196,24.196,24.196,21.61,21.61,21.61,21.45,21.45,21.45,0.33666737874348956,0.33666737874348956,0.33666737874348956,54.974
2013-07-15,42.16169,2.87706,74.308,74.308,74.308,7.308,7.308,7.308,26.69,26.69,26.69,26.34,26.34,26.34,0.15370750427246094,0.15370750427246094,0.15370750427246094,67.0
2013-07-15,42.19387,-7.78684,76.793,76.793,76.793,37.577,37.577,37.577,23.38,23.38,23.38,23.89,23.89,23.89,0.15276082356770834,0.15276082356770834,0.15276082356770834,39.216
2013-07-15,42.27149,-1.97541,107.966,107.966,107.966,4.306,4.306,4.306,24.12,24.12,24.12,23.92,23.92,23.92,0.27840232849121094,0.27840232849121094,0.27840232849121094,103.66
2013-07-15,42.4113,-5.68645,119.506,119.506,119.506,4.046,4.046,4.046,22.33,22.33,22.33,22.63,22.63,22.63,0.23899968465169272,0.23899968465169272,0.23899968465169272,115.46
2013-07-15,42.41262,-4.67343,,,,,,,,,,,,,,,,
2013-07-15,42.4273,-1.73358,91.764,91.764,91.764,1.538,1.538,1.538,24.48,24.48,24.48,24.5,24.5,24.5,0.20575523376464844,0.20575523376464844,0.20575523376464844,90.226
2013-07-15,42.72535,-8.29535,,,,,,,,,,,,,,,,
2013-07-15,42.9655,-2.75258,91.015,91.015,91.015,0.33,0.33,0.33,20.03,20.03,20.03,20.05,20.05,20.05,0.2585741678873698,0.2585741678873698,0.2585741678873698,90.684
2013-07-15,43.08895,-8.59496,100.446,100.446,100.446,0.184,0.184,0.184,23.09,23.09,23.09,23.25,23.25,23.25,0.11008834838867188,0.11008834838867188,0.11008834838867188,100.262
2013-07-15,43.11323,-7.572,,,,,,,,,,,,,,,,
2013-07-15,43.20135,-2.13431,,,,,,,,,,,,,,,,
2013-07-15,43.30779,-2.99522,,,,,,,,,,,,,,,,
2013-07-15,43.42863,-3.89545,,,,,,,,,,,,,,,,
2013-07-15,43.55671,-6.47065,,,,,,,,,,,,,,,,
2014-07-15,28.11818,-15.55454,,,,,,,,,,,,,,,,
2014-07-15,28.47143,-16.54286,,,,,,,,,,,,,,,,
2014-07-15,28.7,-18.0,,,,,,,,,,,,,,,,
2014-07-15,36.59786,-5.94015,134.329,134.329,134.329,0.013,0.013,0.013,29.7,29.7,29.7,29.37,29.37,29.37,0.10490671793619792,0.10490671793619792,0.10490671793619792,134.316
2014-07-15,37.10579,-4.67189,144.43,144.43,144.43,0.012,0.012,0.012,29.08,29.08,29.08,29.12,29.12,29.12,0.1438725789388021,0.1438725789388021,0.1438725789388021,144.418
2014-07-15,37.24434,-3.75542,121.225,121.225,121.225,0.012,0.012,0.012,27.46,27.46,27.46,26.98,26.98,26.98,0.1436773935953776,0.1436773935953776,0.1436773935953776,121.213
2014-07-15,37.45555,-2.25556,102.212,102.212,102.212,0.049,0.049,0.049,29.64,29.64,29.64,29.49,29.49,29.49,0.058268229166666664,0.058268229166666664,0.058268229166666664,102.163
2014-07-15,37.50512,-5.81387,122.492,122.492,122.492,0.012,0.012,0.012,33.45,33.45,33.45,33.14,33.14,33.14,0.1975377400716146,0.1975377400716146,0.1975377400716146,122.48
2014-07-15,37.75169,-7.11385,145.264,145.264,145.264,0.012,0.012,0.012,32.22,32.22,32.22,31.76,31.76,31.76,0.11982154846191406,0.11982154846191406,0.11982154846191406,145.251
2014-07-15,37.81599,-4.99439,133.607,133.607,133.607,0.012,0.012,0.012,33.79,33.79,33.79,33.63,33.63,33.63,0.10625267028808594,0.10625267028808594,0.10625267028808594,133.595
2014-07-15,38.03548,-3.86859,129.791,129.791,129.791,0.012,0.012,0.012,33.77,33.77,33.77,33.36,33.36,33.36,0.10499890645345052,0.10499890645345052,0.10499890645345052,129.779
2014-07-15,38.1893,-1.43707,120.322,120.322,120.322,0.092,0.092,0.092,27.96,27.96,27.96,28.35,28.35,28.35,0.1404851277669271,0.1404851277669271,0.1404851277669271,120.23
2014-07-15,38.2,-0.88411,,,,,,,,,,,,,,,,
2014-07-15,39.02606,-6.19655,,,,,,,,,,,,,,,,
2014-07-15,39.0489,-1.99314,133.987,133.987,133.987,0.123,0.123,0.123,28.97,28.97,28.97,28.83,28.83,28.83,0.12935638427734375,0.12935638427734375,0.12935638427734375,133.865
2014-07-15,39.26904,-4.16304,132.505,132.505,132.505,0.012,0.012,0.012,31.0,31.0,31.0,30.21,30.21,30.21,0.12515958150227866,0.12515958150227866,0.12515958150227866,132.492
2014-07-15,39.3862,-0.58762,99.047,99.047,99.047,0.876,0.876,0.876,26.04,26.04,26.04,26.25,26.25,26.25,0.1841583251953125,0.1841583251953125,0.1841583251953125,98.171
2014-07-15,39.6437,-2.38957,141.548,141.548,141.548,0.018,0.018,0.018,27.69,27.69,27.69,27.05,27.05,27.05,0.14982223510742188,0.14982223510742188,0.14982223510742188,141.53
2014-07-15,39.80093,-6.27123,,,,,,,,,,,,,,,,
2014-07-15,39.97782,-4.49185,135.532,135.532,135.532,0.012,0.012,0.012,29.08,29.08,29.08,28.39,28.39,28.39,0.13041814168294272,0.13041814168294272,0.13041814168294272,135.52
2014-07-15,40.19028,-3.57747,137.017,137.017,137.017,0.012,0.012,0.012,30.18,30.18,30.18,29.45,29.45,29.45,0.16854095458984375,0.16854095458984375,0.16854095458984375,137.005
2014-07-15,40.36508,0.07989,92.976,92.976,92.976,0.354,0.354,0.354,25.71,25.71,25.71,25.88,25.88,25.88,0.16189257303873697,0.16189257303873697,0.16189257303873697,92.622
2014-07-15,40.73827,-1.00363,,,,,,,,,,,,,,,,
2014-07-15,40.86232,0.57098,,,,,,,,,,,,,,,,
2014-07-15,40.92142,-3.0692,112.098,112.098,112.098,0.327,0.327,0.327,27.16,27.16,27.16,26.32,26.32,26.32,0.1044921875,0.1044921875,0.1044921875,111.771
2014-07-15,40.97913,-4.85813,99.314,99.314,99.314,0.012,0.012,0.012,27.18,27.18,27.18,25.82,25.82,25.82,0.09393119812011719,0.09393119812011719,0.09393119812011719,99.301
2014-07-15,40.99443,-5.5754,117.34,117.34,117.34,0.012,0.012,0.012,27.05,27.05,27.05,26.16,26.16,26.16,0.15073331197102866,0.15073331197102866,0.15073331197102866,117.327
2014-07-15,41.2211,-4.41308,130.327,130.327,130.327,0.012,0.012,0.012,27.85,27.85,27.85,26.73,26.73,26.73,0.14140955607096353,0.14140955607096353,0.14140955607096353,130.314
2014-07-15,41.58075,-2.86887,104.439,104.439,104.439,0.014,0.014,0.014,25.69,25.69,25.69,24.78,24.78,24.78,0.14492098490397134,0.14492098490397134,0.14492098490397134,104.425
2014-07-15,41.65781,-5.10557,122.551,122.551,122.551,0.012,0.012,0.012,27.73,27.73,27.73,26.68,26.68,26.68,0.15172386169433594,0.15172386169433594,0.15172386169433594,122.538
2014-07-15,41.74448,0.71416,98.036,98.036,98.036,1.126,1.126,1.126,28.53,28.53,28.53,28.09,28.09,28.09,0.13966496785481772,0.13966496785481772,0.13966496785481772,96.91
2014-07-15,41.82753,-5.74309,141.037,141.037,141.037,0.012,0.012,0.012,28.01,28.01,28.01,27.01,27.01,27.01,0.1487127939860026,0.1487127939860026,0.1487127939860026,141.024
2014-07-15,41.84807,-3.87632,108.15,108.15,108.15,0.015,0.015,0.015,25.17,25.17,25.17,23.93,23.93,23.93,0.1542644500732422,0.1542644500732422,0.1542644500732422,108.135
2014-07-15,41.86077,-1.07946,101.993,101.993,101.993,0.012,0.012,0.012,28.02,28.02,28.02,26.61,26.61,26.61,0.07260386149088542,0.07260386149088542,0.07260386149088542,101.981
2014-07-15,41.86705,-0.05219,110.698,110.698,110.698,0.082,0.082,0.082,27.46,27.46,27.46,26.85,26.85,26.85,0.1514155069986979,0.1514155069986979,0.1514155069986979,110.617
2014-07-15,41.90971,2.24778,67.563,67.563,67.563,18.626,18.626,18.626,20.78,20.78,20.78,20.17,20.17,20.17,0.3860034942626953,0.3860034942626953,0.3860034942626953,48.938
2014-07-15,42.16169,2.87706,62.254,62.254,62.254,17.988,17.988,17.988,23.41,23.41,23.41,23.06,23.06,23.06,0.3278522491455078,0.3278522491455078,0.3278522491455078,44.267
2014-07-15,42.19387,-7.78684,84.46,84.46,84.46,0.074,0.074,0.074,23.17,23.17,23.17,22.58,22.58,22.58,0.14734331766764322,0.14734331766764322,0.14734331766764322,84.386
2014-07-15,42.27149,-1.97541,106.897,106.897,106.897,0.211,0.211,0.211,23.57,23.57,23.57,22.59,22.59,22.59,0.2517738342285156,0.2517738342285156,0.2517738342285156,106.686
2014-07-15,42.4113,-5.68645,111.434,111.434,111.434,0.038,0.038,0.038,25.01,25.01,25.01,23.95,23.95,23.95,0.1666590372721354,0.1666590372721354,0.1666590372721354,111.396
2014-07-15,42.41262,-4.67343,,,,,,,,,,,,,,,,
2014-07-15,42.4273,-1.73358,91.027,91.027,91.027,0.158,0.158,0.158,24.69,24.69,24.69,23.94,23.94,23.94,0.1677875518798828,0.1677875518798828,0.1677875518798828,90.869
2014-07-15,42.72535,-8.29535,,,,,,,,,,,,,,,,
2014-07-15,42.9655,-2.75258,84.239,84.239,84.239,2.054,2.054,2.054,19.36,19.36,19.36,18.64,18.64,18.64,0.3015270233154297,0.3015270233154297,0.3015270233154297,82.185
2014-07-15,43.08895,-8.59496,73.715,73.715,73.715,0.204,0.204,0.204,20.18,20.18,20.18,19.98,19.98,19.98,0.22147432963053384,0.22147432963053384,0.22147432963053384,73.511
2014-07-15,43.11323,-7.572,,,,,,,,,,,,,,,,
2014-07-15,43.20135,-2.13431,,,,,,,,,,,,,,,,
2014-07-15,43.30779,-2.99522,,,,,,,,,,,,,,,,
2014-07-15,43.42863,-3.89545,,,,,,,,,,,,,,,,
2014-07-15,43.55671,-6.47065,,,,,,,,,,,,,,,,
2015-07-15,28.11818,-15.55454,,,,,,,,,,,,,,,,
2015-07-15,28.47143,-16.54286,,,,,,,,,,,,,,,,
2015-07-15,28.7,-18.0,,,,,,,,,,,,,,,,
2015-07-15,36.59786,-5.94015,118.532,118.532,118.532,0.018,0.018,0.018,33.41,33.41,33.41,32.89,32.89,32.89,0.10409990946451823,0.10409990946451823,0.10409990946451823,118.515
2015-07-15,37.10579,-4.67189,132.983,132.983,132.983,1.692,1.692,1.692,31.89,31.89,31.89,31.93,31.93,31.93,0.1401666005452474,0.1401666005452474,0.1401666005452474,131.291
2015-07-15,37.24434,-3.75542,129.2,129.2,129.2,0.018,0.018,0.018,29.91,29.91,29.91,29.71,29.71,29.71,0.13960838317871094,0.13960838317871094,0.13960838317871094,129.183
2015-07-15,37.50512,-5.81387,128.384,128.384,128.384,1.016,1.016,1.016,35.14,35.14,35.14,35.05,35.05,35.05,0.197662353515625,0.197662353515625,0.197662353515625,127.368
2015-07-15,37.75169,-7.11385,170.008,170.008,170.008,0.133,0.133,0.133,34.23,34.23,34.23,33.67,33.67,33.67,0.11847813924153645,0.11847813924153645,0.11847813924153645,169.875
2015-07-15,37.81599,-4.99439,136.142,136.142,136.142,0.137,0.137,0.137,36.22,36.22,36.22,36.08,36.08,36.08,0.10497283935546875,0.10497283935546875,0.10497283935546875,136.005
2015-07-15,38.03548,-3.86859,136.802,136.802,136.802,0.018,0.018,0.018,36.08,36.08,36.08,35.83,35.83,35.83,0.10478146870930989,0.10478146870930989,0.10478146870930989,136.784
2015-07-15,38.1893,-1.43707,131.408,131.408,131.408,0.018,0.018,0.018,30.4,30.4,30.4,30.64,30.64,30.64,0.13729413350423178,0.13729413350423178,0.13729413350423178,131.391
2015-07-15,38.2,-0.88411,,,,,,,,,,,,,,,,
2015-07-15,39.02606,-6.19655,,,,,,,,,,,,,,,,
2015-07-15,39.0489,-1.99314,134.752,134.752,134.752,0.135,0.135,0.135,32.82,32.82,32.82,32.82,32.82,32.82,0.1269709269205729,0.1269709269205729,0.1269709269205729,134.617
2015-07-15,39.26904,-4.16304,140.672,140.672,140.672,0.084,0.084,0.084,33.02,33.02,33.02,32.79,32.79,32.79,0.12324078877766927,0.12324078877766927,0.12324078877766927,140.588
2015-07-15,39.3862,-0.58762,107.318,107.318,107.318,0.018,0.018,0.018,29.29,29.29,29.29,29.55,29.55,29.55,0.15793800354003906,0.15793800354003906,0.15793800354003906,107.3
2015-07-15,39.6437,-2.38957,151.883,151.883,151.883,0.018,0.018,0.018,32.42,32.42,32.42,32.26,32.26,32.26,0.1353753407796224,0.1353753407796224,0.1353753407796224,151.865
2015-07-15,39.80093,-6.27123,,,,,,,,,,,,,,,,
2015-07-15,39.97782,-4.49185,133.559,133.559,133.559,0.018,0.018,0.018,31.98,31.98,31.98,31.75,31.75,31.75,0.11924997965494792,0.11924997965494792,0.11924997965494792,133.541
2015-07-15,40.19028,-3.57747,138.625,138.625,138.625,0.018,0.018,0.018,33.65,33.65,33.65,33.35,33.35,33.35,0.16283543904622397,0.16283543904622397,0.16283543904622397,138.607
2015-07-15,40.36508,0.07989,102.35,102.35,102.35,0.171,0.171,0.171,29.36,29.36,29.36,29.74,29.74,29.74,0.1395244598388672,0.1395244598388672,0.1395244598388672,102.179
2015-07-15,40.73827,-1.00363,,,,,,,,,,,,,,,,
2015-07-15,40.86232,0.57098,,,,,,,,,,,,,,,,
2015-07-15,40.92142,-3.0692,135.747,135.747,135.747,0.058,0.058,0.058,32.21,32.21,32.21,32.27,32.27,32.27,0.08768145243326823,0.08768145243326823,0.08768145243326823,135.689
2015-07-15,40.97913,-4.85813,118.505,118.505,118.505,1.405,1.405,1.405,29.88,29.88,29.88,29.43,29.43,29.43,0.08585357666015625,0.08585357666015625,0.08585357666015625,117.1
2015-07-15,40.99443,-5.5754,125.041,125.041,125.041,2.669,2.669,2.669,30.87,30.87,30.87,30.65,30.65,30.65,0.1363957722981771,0.1363957722981771,0.1363957722981771,122.372
2015-07-15,41.2211,-4.41308,150.982,150.982,150.982,0.879,0.879,0.879,31.61,31.61,31.61,31.42,31.42,31.42,0.11267598470052083,0.11267598470052083,0.11267598470052083,150.103
2015-07-15,41.58075,-2.86887,133.699,133.699,133.699,2.332,2.332,2.332,30.41,30.41,30.41,30.32,30.32,30.32,0.1260547637939453,0.1260547637939453,0.1260547637939453,131.367
2015-07-15,41.65781,-5.10557,158.415,158.415,158.415,0.018,0.018,0.018,30.79,30.79,30.79,30.4,30.4,30.4,0.13773727416992188,0.13773727416992188,0.13773727416992188,158.397
2015-07-15,41.74448,0.71416,110.061,110.061,110.061,0.018,0.018,0.018,33.3,33.3,33.3,33.36,33.36,33.36,0.11488596598307292,0.11488596598307292,0.11488596598307292,110.043
2015-07-15,41.82753,-5.74309,175.209,175.209,175.209,0.101,0.101,0.101,31.03,31.03,31.03,30.64,30.64,30.64,0.13728968302408853,0.13728968302408853,0.13728968302408853,175.108
2015-07-15,41.84807,-3.87632,140.712,140.712,140.712,0.263,0.263,0.263,29.58,29.58,29.58,28.96,28.96,28.96,0.12570317586263022,0.12570317586263022,0.12570317586263022,140.449
2015-07-15,41.86077,-1.07946,132.743,132.743,132.743,0.179,0.179,0.179,33.45,33.45,33.45,32.39,32.39,32.39,0.0623175303141276,0.0623175303141276,0.0623175303141276,132.564
2015-07-15,41.86705,-0.05219,129.138,129.138,129.138,0.018,0.018,0.018,32.45,32.45,32.45,32.4,32.4,32.4,0.12955538431803384,0.12955538431803384,0.12955538431803384,129.12
2015-07-15,41.90971,2.24778,94.672,94.672,94.672,0.999,0.999,0.999,26.89,26.89,26.89,26.63,26.63,26.63,0.13704045613606772,0.13704045613606772,0.13704045613606772,93.674
2015-07-15,42.16169,2.87706,87.256,87.256,87.256,2.43,2.43,2.43,31.66,31.66,31.66,31.61,31.61,31.61,0.08445485432942708,0.08445485432942708,0.08445485432942708,84.826
2015-07-15,42.19387,-7.78684,94.641,94.641,94.641,0.472,0.472,0.472,26.13,26.13,26.13,26.3,26.3,26.3,0.09705416361490886,0.09705416361490886,0.09705416361490886,94.169
2015-07-15,42.27149,-1.97541,140.014,140.014,140.014,0.198,0.198,0.198,28.13,28.13,28.13,27.23,27.23,27.23,0.1540991465250651,0.1540991465250651,0.1540991465250651,139.815
2015-07-15,42.4113,-5.68645,135.469,135.469,135.469,0.948,0.948,0.948,28.9,28.9,28.9,28.58,28.58,28.58,0.1370105743408203,0.1370105743408203,0.1370105743408203,134.521
2015-07-15,42.41262,-4.67343,,,,,,,,,,,,,,,,
2015-07-15,42.4273,-1.73358,110.299,110.299,110.299,0.068,0.068,0.068,29.23,29.23,29.23,28.52,28.52,28.52,0.13454373677571616,0.13454373677571616,0.13454373677571616,110.232
2015-07-15,42.72535,-8.29535,,,,,,,,,,,,,,,,
2015-07-15,42.9655,-2.75258,86.112,86.112,86.112,0.622,0.622,0.622,21.6,21.6,21.6,21.24,21.24,21.24,0.17070960998535156,0.17070960998535156,0.17070960998535156,85.491
2015-07-15,43.08895,-8.59496,94.53,94.53,94.53,0.077,0.077,0.077,22.05,22.05,22.05,22.31,22.31,22.31,0.10124588012695312,0.10124588012695312,0.10124588012695312,94.453
2015-07-15,43.11323,-7.572,,,,,,,,,,,,,,,,
2015-07-15,43.20135,-2.13431,,,,,,,,,,,,,,,,
2015-07-15,43.30779,-2.99522,,,,,,,,,,,,,,,,
2015-07-15,43.42863,-3.89545,,,,,,,,,,,,,,,,
2015-07-15,43.55671,-6.47065,,,,,,,,,,,,,,,,
2016-07-15,28.11818,-15.55454,,,,,,,,,,,,,,,,
2016-07-15,28.47143,-16.54286,,,,,,,,,,,,,,,,
2016-07-15,28.7,-18.0,,,,,,,,,,,,,,,,
2016-07-15,36.59786,-5.94015,231.307,231.307,231.307,0.001,0.001,0.001,28.93,28.93,28.93,29.56,29.56,29.56,0.10467529296875,0.10467529296875,0.10467529296875,231.306
2016-07-15,37.10579,-4.67189,169.979,169.979,169.979,0.006,0.006,0.006,26.44,26.44,26.44,27.27,27.27,27.27,0.18283589680989584,0.18283589680989584,0.18283589680989584,169.973
2016-07-15,37.24434,-3.75542,115.34,115.34,115.34,0.084,0.084,0.084,27.49,27.49,27.49,27.51,27.51,27.51,0.15037091573079428,0.15037091573079428,0.15037091573079428,115.256
2016-07-15,37.45555,-2.25556,89.459,89.459,89.459,0.512,0.512,0.512,25.01,25.01,25.01,25.77,25.77,25.77,0.06187121073404948,0.06187121073404948,0.06187121073404948,88.947
2016-07-15,37.50512,-5.81387,140.959,140.959,140.959,0.001,0.001,0.001,33.44,33.44,33.44,33.84,33.84,33.84,0.19781176249186197,0.19781176249186197,0.19781176249186197,140.958
2016-07-15,37.75169,-7.11385,138.742,138.742,138.742,0.001,0.001,0.001,31.62,31.62,31.62,31.31,31.31,31.31,0.13388570149739584,0.13388570149739584,0.13388570149739584,138.741
2016-07-15,37.81599,-4.99439,129.103,129.103,129.103,0.001,0.001,0.001,32.74,32.74,32.74,33.42,33.42,33.42,0.10679181416829427,0.10679181416829427,0.10679181416829427,129.103
2016-07-15,38.03548,-3.86859,129.947,129.947,129.947,0.001,0.001,0.001,33.54,33.54,33.54,33.57,33.57,33.57,0.10499827067057292,0.10499827067057292,0.10499827067057292,129.947
2016-07-15,38.1893,-1.43707,91.076,91.076,91.076,6.441,6.441,6.441,24.12,24.12,24.12,25.32,25.32,25.32,0.14595667521158853,0.14595667521158853,0.14595667521158853,84.635
2016-07-15,38.2,-0.88411,,,,,,,,,,,,,,,,
2016-07-15,39.02606,-6.19655,,,,,,,,,,,,,,,,
2016-07-15,39.0489,-1.99314,119.03,119.03,119.03,1.858,1.858,1.858,25.8,25.8,25.8,26.63,26.63,26.63,0.13352076212565103,0.13352076212565103,0.13352076212565103,117.172
2016-07-15,39.26904,-4.16304,193.858,193.858,193.858,0.001,0.001,0.001,28.31,28.31,28.31,28.4,28.4,28.4,0.12528610229492188,0.12528610229492188,0.12528610229492188,193.857
2016-07-15,39.3862,-0.58762,102.653,102.653,102.653,4.318,4.318,4.318,24.8,24.8,24.8,25.47,25.47,25.47,0.16829363505045572,0.16829363505045572,0.16829363505045572,98.335
2016-07-15,39.6437,-2.38957,150.166,150.166,150.166,0.123,0.123,0.123,25.76,25.76,25.76,26.4,26.4,26.4,0.13899358113606772,0.13899358113606772,0.13899358113606772,150.043
2016-07-15,39.80093,-6.27123,,,,,,,,,,,,,,,,
2016-07-15,39.97782,-4.49185,208.689,208.689,208.689,0.001,0.001,0.001,26.13,26.13,26.13,26.73,26.73,26.73,0.12291336059570312,0.12291336059570312,0.12291336059570312,208.688
2016-07-15,40.19028,-3.57747,194.041,194.041,194.041,0.001,0.001,0.001,26.89,26.89,26.89,27.5,27.5,27.5,0.16337267557779947,0.16337267557779947,0.16337267557779947,194.041
2016-07-15,40.36508,0.07989,132.804,132.804,132.804,0.001,0.001,0.001,24.25,24.25,24.25,25.33,25.33,25.33,0.14276631673177084,0.14276631673177084,0.14276631673177084,132.803
2016-07-15,40.73827,-1.00363,,,,,,,,,,,,,,,,
2016-07-15,40.86232,0.57098,,,,,,,,,,,,,,,,
2016-07-15,40.92142,-3.0692,131.507,131.507,131.507,0.001,0.001,0.001,23.78,23.78,23.78,24.25,24.25,24.25,0.0892779032389323,0.0892779032389323,0.0892779032389323,131.506
2016-07-15,40.97913,-4.85813,123.74,123.74,123.74,0.001,0.001,0.001,23.16,23.16,23.16,23.11,23.11,23.11,0.08664512634277344,0.08664512634277344,0.08664512634277344,123.74
2016-07-15,40.99443,-5.5754,153.943,153.943,153.943,0.001,0.001,0.001,22.96,22.96,22.96,23.32,23.32,23.32,0.14378229777018228,0.14378229777018228,0.14378229777018228,153.942
2016-07-15,41.2211,-4.41308,151.505,151.505,151.505,0.001,0.001,0.001,23.3,23.3,23.3,23.54,23.54,23.54,0.11867205301920573,0.11867205301920573,0.11867205301920573,151.504
2016-07-15,41.58075,-2.86887,104.484,104.484,104.484,0.001,0.001,0.001,21.34,21.34,21.34,21.81,21.81,21.81,0.1302026112874349,0.1302026112874349,0.1302026112874349,104.483
2016-07-15,41.65781,-5.10557,146.073,146.073,146.073,0.001,0.001,0.001,21.76,21.76,21.76,22.33,22.33,22.33,0.14148330688476562,0.14148330688476562,0.14148330688476562,146.072
2016-07-15,41.74448,0.71416,116.317,116.317,116.317,3.697,3.697,3.697,26.99,26.99,26.99,27.62,27.62,27.62,0.12653287251790366,0.12653287251790366,0.12653287251790366,112.621
2016-07-15,41.82753,-5.74309,162.631,162.631,162.631,0.001,0.001,0.001,22.2,22.2,22.2,22.71,22.71,22.71,0.1445032755533854,0.1445032755533854,0.1445032755533854,162.63
2016-07-15,41.84807,-3.87632,112.688,112.688,112.688,0.001,0.001,0.001,19.87,19.87,19.87,20.09,20.09,20.09,0.13134892781575522,0.13134892781575522,0.13134892781575522,112.687
2016-07-15,41.86077,-1.07946,121.673,121.673,121.673,0.001,0.001,0.001,24.3,24.3,24.3,23.97,23.97,23.97,0.062227884928385414,0.062227884928385414,0.062227884928385414,121.672
2016-07-15,41.86705,-0.05219,128.038,128.038,128.038,0.001,0.001,0.001,24.52,24.52,24.52,24.95,24.95,24.95,0.14645512898763022,0.14645512898763022,0.14645512898763022,128.037
2016-07-15,41.90971,2.24778,83.208,83.208,83.208,35.166,35.166,35.166,18.22,18.22,18.22,18.68,18.68,18.68,0.3898506164550781,0.3898506164550781,0.3898506164550781,48.042
2016-07-15,42.16169,2.87706,115.121,115.121,115.121,1.092,1.092,1.092,22.8,22.8,22.8,23.19,23.19,23.19,0.12023162841796875,0.12023162841796875,0.12023162841796875,114.029
2016-07-15,42.19387,-7.78684,100.865,100.865,100.865,0.001,0.001,0.001,22.67,22.67,22.67,22.65,22.65,22.65,0.10654513041178386,0.10654513041178386,0.10654513041178386,100.864
2016-07-15,42.27149,-1.97541,145.373,145.373,145.373,0.007,0.007,0.007,19.83,19.83,19.83,19.94,19.94,19.94,0.18587048848470053,0.18587048848470053,0.18587048848470053,145.366
2016-07-15,42.4113,-5.68645,119.901,119.901,119.901,0.004,0.004,0.004,20.83,20.83,20.83,21.04,21.04,21.04,0.14684549967447916,0.14684549967447916,0.14684549967447916,119.897
2016-07-15,42.41262,-4.67343,,,,,,,,,,,,,,,,
2016-07-15,42.4273,-1.73358,113.496,113.496,113.496,0.031,0.031,0.031,21.02,21.02,21.02,21.37,21.37,21.37,0.14221890767415366,0.14221890767415366,0.14221890767415366,113.465
2016-07-15,42.72535,-8.29535,,,,,,,,,,,,,,,,
2016-07-15,43.08895,-8.59496,106.534,106.534,106.534,0.001,0.001,0.001,20.57,20.57,20.57,20.29,20.29,20.29,0.14472643534342447,0.14472643534342447,0.14472643534342447,106.533
2016-07-15,43.11323,-7.572,,,,,,,,,,,,,,,,
2016-07-15,43.20135,-2.13431,,,,,,,,,,,,,,,,
2016-07-15,43.30779,-2.99522,,,,,,,,,,,,,,,,
2016-07-15,43.42863,-3.89545,,,,,,,,,,,,,,,,
2016-07-15,43.55671,-6.47065,,,,,,,,,,,,,,,,
2017-07-15,36.59786,-5.94015,125.015,125.015,125.015,0.035,0.035,0.035,31.3,31.3,31.3,31.56,31.56,31.56,0.10427411397298177,0.10427411397298177,0.10427411397298177,124.98
2017-07-15,37.10579,-4.67189,137.636,137.636,137.636,0.035,0.035,0.035,30.98,30.98,30.98,31.54,31.54,31.54,0.13999430338541666,0.13999430338541666,0.13999430338541666,137.601
2017-07-15,37.24434,-3.75542,135.51,135.51,135.51,0.035,0.035,0.035,30.53,30.53,30.53,30.57,30.57,30.57,0.13857905069986978,0.13857905069986978,0.13857905069986978,135.475
2017-07-15,37.45555,-2.25556,96.105,96.105,96.105,2.887,2.887,2.887,29.17,29.17,29.17,29.54,29.54,29.54,0.07518704732259114,0.07518704732259114,0.07518704732259114,93.218
